sigma,target,initial_overlap,cleaned_overlap,iters,cell_acc,exact,recon_corr_initial,recon_corr_cleaned,recon_mse_cleaned
1.0,157,0.36666666666666664,1.0,3,1.0,1,0.5783149592687225,0.9999999999997984,7.8104366e-14
1.0,34,0.24666666666666667,0.20666666666666667,4,0.06172839506172839,0,0.5162795106631102,0.12923686455224276,0.1386663
1.0,196,0.26666666666666666,0.15333333333333332,6,0.19753086419753085,0,0.574558152963281,0.4228121663008919,0.11739642
1.0,150,0.36,0.23333333333333334,2,0.09876543209876543,0,0.6632342307649517,0.37745037353119537,0.1086498
1.0,120,0.28,0.24,7,0.14814814814814814,0,0.29383383217845943,0.2852350658132276,0.17710553
1.0,188,0.23333333333333334,0.23333333333333334,6,0.06172839506172839,0,0.6152888324515351,0.11563363613020099,0.20027356
1.0,148,0.32666666666666666,0.23333333333333334,3,0.06172839506172839,0,0.5932502399301282,0.3491864899956146,0.17222525
1.0,89,0.29333333333333333,0.26666666666666666,11,0.16049382716049382,0,0.4370837897870766,0.09726360094104904,0.17263217
1.0,14,0.31333333333333335,0.22,4,0.12345679012345678,0,0.5128758769037227,0.152583673696685,0.10459137
1.0,149,0.21333333333333335,0.2,4,0.09876543209876543,0,0.2538382844243052,0.2868981706549221,0.12403678
1.0,190,0.24666666666666667,0.16666666666666666,4,0.08641975308641975,0,0.628289465279681,0.5197568053991527,0.056872483
1.0,59,0.24,0.16,3,0.07407407407407407,0,0.5759717471101532,0.3124335030350839,0.12929972
1.0,120,0.3466666666666667,0.21333333333333335,4,0.14814814814814814,0,0.566988015438682,0.19947360798214944,0.18485147
1.0,133,0.20666666666666667,0.19333333333333333,3,0.12345679012345678,0,0.5070282950832895,0.353810964910435,0.108805686
1.0,56,0.2733333333333333,0.24,5,0.14814814814814814,0,0.3077699494079373,0.2379863835126503,0.11619552
1.0,66,0.29333333333333333,0.16666666666666666,6,0.12345679012345678,0,0.6068349909235287,0.30430998982426694,0.103434876
1.0,90,0.2866666666666667,0.22666666666666666,7,0.1111111111111111,0,0.5319098141654959,0.30913745793137687,0.10290286
1.0,91,0.19333333333333333,0.20666666666666667,2,0.12345679012345678,0,0.4077981641425433,0.1871687425162522,0.10974702
1.0,174,0.28,0.19333333333333333,3,0.13580246913580246,0,0.4212920321196958,0.051522534465267056,0.19409572
1.0,86,0.30666666666666664,0.17333333333333334,3,0.12345679012345678,0,0.4976113243559579,0.3961545195739048,0.08031305
1.0,188,0.36,0.25333333333333335,3,0.24691358024691357,0,0.7114735815618549,0.2337276518957092,0.12255735
1.0,106,0.32,0.26666666666666666,3,0.037037037037037035,0,0.4835423417334431,0.17225752559253055,0.14896691
1.0,43,0.36,0.21333333333333335,5,0.14814814814814814,0,0.5135359314117633,0.4670080638061062,0.09737947
1.0,85,0.2733333333333333,0.2733333333333333,2,0.20987654320987653,0,0.48025140020597457,0.41259325166204874,0.09374802
1.0,181,0.2733333333333333,0.21333333333333335,2,0.12345679012345678,0,0.6264159957504556,0.2453669606875329,0.19781083
1.0,164,0.26,0.17333333333333334,4,0.09876543209876543,0,0.14836729338442883,0.4530481176585718,0.052117553
1.5,3,0.24666666666666667,0.18,3,0.1728395061728395,0,0.551339583605288,0.4907261762354918,0.11303387
1.5,132,0.17333333333333334,0.23333333333333334,3,0.18518518518518517,0,0.30756182516452374,0.8670544250355907,0.022549309
1.5,45,0.32,0.16666666666666666,4,0.12345679012345678,0,0.45974196034630993,0.3210366374580579,0.13056172
1.5,134,0.18666666666666668,0.24,4,0.08641975308641975,0,0.4869644793466533,0.410514512296067,0.13653535
1.5,73,0.26666666666666666,0.15333333333333332,3,0.1111111111111111,0,0.5392921029774161,0.4104135523109135,0.12793843
1.5,77,0.26,0.18,13,0.07407407407407407,0,0.24822099945659465,0.26458674646556024,0.09997928
1.5,165,0.18666666666666668,0.16666666666666666,7,0.19753086419753085,0,0.2710147434139633,0.3033827980802136,0.1094162
1.5,26,0.2,0.17333333333333334,2,0.09876543209876543,0,0.24528153651830595,0.20864858211676357,0.13282017
1.5,53,0.24,0.21333333333333335,3,0.06172839506172839,0,0.3832867408946075,0.02080711686289897,0.13146225
1.5,29,0.31333333333333335,0.2733333333333333,6,0.20987654320987653,0,0.4762306811469118,0.1171401800910142,0.14974631
1.5,77,0.26,0.22666666666666666,3,0.13580246913580246,0,0.41602548830316327,0.30695858485015387,0.083509944
1.5,61,0.3,0.2,2,0.06172839506172839,0,0.49870567987563014,0.284636083400954,0.11632515
1.5,166,0.2866666666666667,0.19333333333333333,18,0.09876543209876543,0,0.44357566427130174,0.22419267104191978,0.13258605
1.5,28,0.31333333333333335,0.23333333333333334,3,0.12345679012345678,0,0.4313841504147824,0.15040785222980768,0.10871052
1.5,131,0.17333333333333334,0.22666666666666666,4,0.1111111111111111,0,0.3697548974000455,0.4010450586886082,0.11362835
1.5,91,0.35333333333333333,0.22666666666666666,14,0.07407407407407407,0,0.4786284418957116,0.12185393758684246,0.11931108
1.5,102,0.18666666666666668,0.21333333333333335,2,0.12345679012345678,0,0.44102801853678164,0.37178832236974424,0.12356069
1.5,117,0.31333333333333335,0.22,2,0.20987654320987653,0,0.3827958707166284,0.2705179493089194,0.105264366
1.5,56,0.26,0.26,3,0.20987654320987653,0,0.24121891744929722,0.16515328775822533,0.14863375
1.5,100,0.24666666666666667,0.14666666666666667,2,0.08641975308641975,0,0.4760086016359042,0.5740037124716731,0.07638778
1.5,160,0.23333333333333334,0.21333333333333335,3,0.06172839506172839,0,0.41856326758156115,0.2419413069753588,0.1332477
1.5,166,0.29333333333333333,0.23333333333333334,2,0.1111111111111111,0,0.4867730273462619,0.34166880944862343,0.11036514
1.5,155,0.24,0.17333333333333334,3,0.14814814814814814,0,0.6650215209222948,0.32489077474306705,0.13608107
1.5,5,0.30666666666666664,0.17333333333333334,3,0.20987654320987653,0,0.7434427143488745,0.18580980750835577,0.16820014
1.5,68,0.30666666666666664,0.2,6,0.04938271604938271,0,0.2466846490931599,0.2833704081860205,0.07091216
1.5,117,0.2,0.24666666666666667,6,0.09876543209876543,0,0.5133098276920669,0.3867235337136724,0.118094325
1.5,118,0.22,0.18,9,0.06172839506172839,0,0.6307050517600387,0.47607573901391403,0.13750266
1.5,177,0.18,0.16,6,0.13580246913580246,0,0.6223953067510095,0.4031746847818475,0.12780222
1.5,32,0.18666666666666668,0.16,3,0.07407407407407407,0,0.5689305955127062,0.36074297988992954,0.15257192
1.5,152,0.32,0.19333333333333333,5,0.14814814814814814,0,0.7159009940345272,0.5618327979018308,0.11382358
1.5,182,0.3,0.2,2,0.18518518518518517,0,0.4386784698346178,0.2837812255718537,0.1262664
1.5,178,0.25333333333333335,0.22,7,0.09876543209876543,0,0.515078999539611,0.21308795310526832,0.16690014
1.5,198,0.19333333333333333,0.17333333333333334,3,0.14814814814814814,0,0.4068185212001984,0.16573032009664626,0.152379
1.5,94,0.26666666666666666,0.17333333333333334,12,0.07407407407407407,0,0.3586537297851531,0.02897533671959033,0.17308332
1.5,0,0.29333333333333333,0.26666666666666666,3,0.09876543209876543,0,0.3065366404589532,0.192186569132454,0.12055362
1.5,172,0.18666666666666668,0.23333333333333334,2,0.1111111111111111,0,0.5828039697704126,0.2787022953908476,0.1144235
1.5,29,0.3333333333333333,0.18666666666666668,2,0.06172839506172839,0,0.5240512894273784,0.10662530913830803,0.12510522
1.5,75,0.24,0.25333333333333335,5,0.04938271604938271,0,0.3826484579188217,0.2650362724419001,0.11944864
1.5,192,0.25333333333333335,0.17333333333333334,4,0.07407407407407407,0,0.4868156708061436,0.21736165811468033,0.13142051
1.5,119,0.24,0.19333333333333333,3,0.08641975308641975,0,0.34820057488263423,0.002682318289983213,0.15956832
1.5,180,0.32,0.15333333333333332,5,0.07407407407407407,0,0.6358353582680362,0.4079911260412377,0.119320385
1.5,52,0.31333333333333335,0.22,3,0.06172839506172839,0,0.4114970549461684,0.3809480654639489,0.09652083
1.5,87,0.24666666666666667,0.20666666666666667,5,0.14814814814814814,0,0.4718335448844243,0.5769529363279341,0.0591936
1.5,74,0.34,0.22666666666666666,5,0.1111111111111111,0,0.4588964973025613,-0.0034139930492561475,0.23774034
1.5,143,0.26666666666666666,0.28,2,0.07407407407407407,0,0.39633699669176836,0.27573334255204596,0.1160222
1.5,101,0.22,0.23333333333333334,2,0.09876543209876543,0,0.3189080925116739,0.09689272158794066,0.14354765
1.5,155,0.22,0.21333333333333335,6,0.12345679012345678,0,0.5869615768880195,0.3886525069337894,0.13805169
1.5,22,0.32,0.22666666666666666,6,0.18518518518518517,0,0.6293373653158508,-0.06093438379583223,0.18568861
1.5,7,0.24,0.25333333333333335,12,0.14814814814814814,0,0.34287321839286306,0.0976935024648422,0.2079112
1.5,191,0.28,0.22666666666666666,5,0.1111111111111111,0,0.31900625325893084,0.21689850645535505,0.13408063
1.5,198,0.24666666666666667,0.18,6,0.1111111111111111,0,0.30144318045970064,0.14255459686307673,0.14446576
1.5,92,0.28,0.16666666666666666,11,0.08641975308641975,0,0.4254769410343821,0.1653858252138546,0.14120032
1.5,103,0.25333333333333335,0.2,3,0.12345679012345678,0,0.5903912403205321,0.2802514646171183,0.1413712
1.5,91,0.34,0.18666666666666668,5,0.12345679012345678,0,0.5174102658009363,0.1859204758696065,0.11043591
1.5,103,0.26,0.24,9,0.06172839506172839,0,0.44132642284464163,0.33590015824302455,0.11267138
1.5,175,0.18666666666666668,0.17333333333333334,2,0.18518518518518517,0,0.619061804228504,0.03581405954449171,0.12558815
1.5,58,0.3,0.18666666666666668,5,0.14814814814814814,0,0.5002634613885651,0.42349651623959267,0.098272935
1.5,78,0.2,0.26,2,0.13580246913580246,0,0.34620959783253447,0.28438797355464396,0.10076194
1.5,170,0.30666666666666664,0.21333333333333335,6,0.13580246913580246,0,0.37440184943612204,0.1262083836604434,0.17808907
1.5,6,0.24,0.17333333333333334,15,0.1111111111111111,0,0.5539515461552019,0.35401328851270897,0.1336466
2.0,38,0.2,0.22,2,0.07407407407407407,0,0.4239546626750253,0.3315258847490371,0.0951686
2.0,28,0.3,0.23333333333333334,2,0.12345679012345678,0,0.3049253276778023,0.15040785222980768,0.10871052
2.0,143,0.3466666666666667,0.22666666666666666,7,0.12345679012345678,0,0.6551952317860092,0.08658713378647104,0.1497345
2.0,13,0.18666666666666668,0.14666666666666667,3,0.09876543209876543,0,0.24531486128481014,0.1454831169784268,0.16130859
2.0,3,0.30666666666666664,0.16,3,0.2345679012345679,0,0.5301563961834127,0.291523512648803,0.1280371
2.0,126,0.26666666666666666,0.2,6,0.1111111111111111,0,0.37038556208195794,0.3972132365324137,0.10101012
2.0,79,0.24,0.23333333333333334,3,0.09876543209876543,0,0.26493782719120834,0.03243300470793752,0.16572827
2.0,2,0.24666666666666667,0.14666666666666667,3,0.06172839506172839,0,0.5594010580097636,0.4927690433071289,0.11256649
2.0,107,0.24,0.13333333333333333,2,0.09876543209876543,0,0.39784016298045405,0.20251075845059519,0.08679502
2.0,5,0.3,0.16,8,0.12345679012345678,0,0.5908684901922594,0.2980185488833914,0.10805883
2.0,182,0.2866666666666667,0.29333333333333333,9,0.04938271604938271,0,0.17929820255773213,0.19019406161701224,0.16420108
2.0,66,0.2,0.22666666666666666,4,0.13580246913580246,0,0.4173795626644879,0.21657678651092566,0.11469816
2.0,154,0.22,0.24666666666666667,6,0.09876543209876543,0,0.5799006789329825,0.13042027797138697,0.091850355
2.0,93,0.28,0.20666666666666667,3,0.08641975308641975,0,0.34059890254789726,0.054394543662357714,0.097847685
2.0,25,0.24,0.14666666666666667,3,0.14814814814814814,0,0.5071990513861834,0.1353309440393265,0.16964485
2.0,22,0.17333333333333334,0.22666666666666666,2,0.06172839506172839,0,0.3460408976177077,0.0955570675204658,0.1354902
2.0,138,0.21333333333333335,0.20666666666666667,7,0.08641975308641975,0,0.56474435793046,0.6361070439846255,0.05856505
2.0,119,0.23333333333333334,0.20666666666666667,5,0.06172839506172839,0,0.37294767840303256,0.2246075259599188,0.16142362
2.0,174,0.22666666666666666,0.15333333333333332,16,0.07407407407407407,0,0.1453456239763067,-0.016392377809127008,0.19549063
2.0,25,0.16,0.13333333333333333,13,0.09876543209876543,0,0.5359363551035485,0.25951992807925944,0.15038022
2.0,112,0.24666666666666667,0.18,3,0.037037037037037035,0,0.5187871407400719,0.45622865279158786,0.09035819
2.0,85,0.12,0.23333333333333334,6,0.16049382716049382,0,0.5609231159306242,0.31603101900218583,0.14891961
2.0,141,0.26,0.24666666666666667,8,0.08641975308641975,0,0.6802252708647449,0.5270701216065053,0.10396536
2.0,41,0.31333333333333335,0.20666666666666667,3,0.09876543209876543,0,0.5980517761053051,0.32643234926025455,0.135934
2.0,65,0.26,0.24666666666666667,3,0.07407407407407407,0,0.5826078898255925,0.15661335499906795,0.158183
2.0,149,0.26,0.22,6,0.09876543209876543,0,0.47962845065278725,0.15472942517217134,0.13355331
2.0,8,0.23333333333333334,0.24,3,0.08641975308641975,0,0.4297208564607801,-0.011402530920357222,0.15531297
2.0,129,0.25333333333333335,0.26,4,0.09876543209876543,0,0.3408269363094588,0.32490677164517673,0.15640661
2.0,110,0.18666666666666668,0.18,3,0.1111111111111111,0,0.6339625746131451,0.4472606598164561,0.11520668
2.0,72,0.22666666666666666,0.23333333333333334,2,0.08641975308641975,0,0.6281354591202042,0.2760977771623276,0.11235609
2.0,168,0.26666666666666666,0.22,7,0.037037037037037035,0,0.3987079173129529,0.2186363768322835,0.1744816
2.0,14,0.2866666666666667,0.20666666666666667,7,0.012345679012345678,0,0.43615069734000045,0.46010805079026973,0.072775714
2.0,97,0.26,0.23333333333333334,5,0.09876543209876543,0,0.4565368817659132,0.22936521336546722,0.12432251
2.0,77,0.21333333333333335,0.22666666666666666,3,0.16049382716049382,0,0.28549194838898784,0.3102466397395158,0.091508515
2.0,93,0.28,0.20666666666666667,2,0.08641975308641975,0,0.11086954916493023,0.054394543662357714,0.097847685
2.0,124,0.22666666666666666,0.18666666666666668,2,0.07407407407407407,0,0.40319249736436924,0.3627382155233628,0.086006984
2.0,194,0.3466666666666667,0.2,5,0.16049382716049382,0,0.6288156046405897,0.5602185935805927,0.06488627
2.0,139,0.22666666666666666,0.2866666666666667,3,0.07407407407407407,0,0.5414977876080829,0.3634769282562011,0.12677786
2.0,150,0.2,0.17333333333333334,7,0.12345679012345678,0,0.5081877031294499,0.4263705752138622,0.12168178
2.0,194,0.32,0.23333333333333334,15,0.08641975308641975,0,0.28297008408662966,0.09779269838731357,0.12604961
2.0,196,0.17333333333333334,0.20666666666666667,14,0.08641975308641975,0,0.5511388104934547,0.5011270122054858,0.095102884
2.0,173,0.22666666666666666,0.21333333333333335,2,0.1111111111111111,0,0.5663956565863848,0.551492023645746,0.05805222
2.0,103,0.30666666666666664,0.22666666666666666,3,0.16049382716049382,0,0.42728030951043733,0.2563844739406911,0.12751187
2.0,115,0.20666666666666667,0.16666666666666666,3,0.12345679012345678,0,0.34853683991698486,0.3585216898609736,0.11255932
2.0,121,0.22666666666666666,0.19333333333333333,2,0.12345679012345678,0,0.3108925096663964,0.2398009758219804,0.14455965
2.0,91,0.36,0.19333333333333333,10,0.13580246913580246,0,0.37037592419570436,0.14779834464764038,0.14671972
2.0,92,0.24666666666666667,0.19333333333333333,3,0.13580246913580246,0,0.41674827829725714,0.14107569697241126,0.14889812
2.0,45,0.30666666666666664,0.16666666666666666,10,0.12345679012345678,0,0.5397532514092952,0.46935766323836214,0.11028752
2.0,76,0.3,0.18,2,0.08641975308641975,0,0.6244737857152622,0.40860644721733463,0.13167596
2.0,84,0.23333333333333334,0.20666666666666667,3,0.1111111111111111,0,0.5817932562044285,0.048261709668375494,0.17058584
2.0,87,0.18666666666666668,0.22666666666666666,11,0.12345679012345678,0,0.6379120926647481,0.2579466066802442,0.11656392
2.0,77,0.18,0.18666666666666668,2,0.16049382716049382,0,0.1730838809100423,0.37868101802154397,0.09332357
2.0,64,0.16,0.14,3,0.16049382716049382,0,0.5205581600268618,0.29320958639948563,0.10476401
2.0,71,0.22666666666666666,0.2,2,0.1111111111111111,0,0.5115865016218795,0.22552671658640294,0.16133635
2.0,133,0.20666666666666667,0.15333333333333332,3,0.08641975308641975,0,0.3291377285137025,0.4204628507915619,0.112868495
2.0,65,0.16666666666666666,0.16666666666666666,4,0.08641975308641975,0,0.46748960096058323,0.26446399404722115,0.09560517
2.0,7,0.3,0.13333333333333333,3,0.1111111111111111,0,0.586819292866442,0.19341126357147514,0.19276665
2.0,172,0.19333333333333333,0.26,5,0.13580246913580246,0,0.43424831800698216,0.35247830395156665,0.1418819
2.0,150,0.2866666666666667,0.24,7,0.08641975308641975,0,0.3778519177972384,0.35769482642818623,0.12994196
2.0,160,0.26666666666666666,0.3,3,0.06172839506172839,0,0.4044528883157693,0.1686446946933978,0.14897542
