density,noise_percent,iterations,converged,initial_acc,final_acc
0.05,70.0,5,True,0.07407407407407407,0.08641975308641975
0.05,70.0,15,True,0.14814814814814814,0.07407407407407407
0.05,70.0,6,True,0.09876543209876543,0.24691358024691357
0.05,70.0,6,True,0.09876543209876543,0.12345679012345678
0.05,70.0,20,False,0.13580246913580246,0.09876543209876543
0.05,70.0,3,True,0.07407407407407407,0.06172839506172839
0.05,70.0,10,True,0.13580246913580246,0.07407407407407407
0.05,80.0,20,False,0.08641975308641975,0.1111111111111111
0.05,80.0,20,True,0.07407407407407407,0.12345679012345678
0.05,80.0,3,True,0.12345679012345678,0.08641975308641975
0.05,80.0,18,True,0.08641975308641975,0.2222222222222222
0.05,80.0,20,True,0.1111111111111111,0.06172839506172839
0.05,80.0,8,True,0.1111111111111111,0.09876543209876543
0.05,80.0,4,True,0.1111111111111111,0.14814814814814814
0.05,80.0,6,True,0.1111111111111111,0.04938271604938271
0.05,80.0,5,True,0.13580246913580246,0.1111111111111111
0.05,80.0,7,True,0.08641975308641975,0.1728395061728395
0.05,80.0,13,True,0.14814814814814814,0.07407407407407407
0.05,80.0,8,True,0.09876543209876543,0.07407407407407407
0.05,80.0,9,True,0.09876543209876543,0.13580246913580246
0.05,80.0,4,True,0.08641975308641975,0.1111111111111111
0.05,80.0,8,True,0.13580246913580246,0.14814814814814814
0.05,80.0,20,True,0.12345679012345678,0.13580246913580246
0.05,80.0,20,False,0.16049382716049382,0.09876543209876543
0.05,80.0,7,True,0.08641975308641975,0.07407407407407407
0.05,80.0,13,True,0.08641975308641975,0.08641975308641975
0.05,80.0,9,True,0.09876543209876543,0.06172839506172839
0.05,80.0,12,True,0.08641975308641975,0.07407407407407407
0.05,80.0,20,False,0.14814814814814814,0.09876543209876543
0.05,80.0,6,True,0.04938271604938271,0.09876543209876543
0.05,80.0,3,True,0.13580246913580246,0.08641975308641975
0.05,80.0,6,True,0.09876543209876543,0.06172839506172839
0.05,80.0,4,True,0.09876543209876543,0.1111111111111111
0.05,80.0,15,True,0.12345679012345678,0.07407407407407407
0.05,80.0,3,True,0.1111111111111111,0.037037037037037035
0.05,80.0,4,True,0.13580246913580246,0.09876543209876543
0.05,80.0,6,True,0.07407407407407407,0.07407407407407407
0.05,80.0,10,True,0.12345679012345678,0.14814814814814814
0.05,80.0,7,True,0.09876543209876543,0.09876543209876543
0.05,80.0,20,False,0.14814814814814814,0.12345679012345678
0.05,80.0,14,True,0.14814814814814814,0.1111111111111111
0.05,80.0,18,True,0.07407407407407407,0.1111111111111111
0.05,80.0,5,True,0.09876543209876543,0.12345679012345678
0.05,80.0,7,True,0.09876543209876543,0.1728395061728395
0.05,80.0,9,True,0.09876543209876543,0.1728395061728395
0.05,80.0,9,True,0.1111111111111111,0.06172839506172839
0.05,80.0,6,True,0.1111111111111111,0.13580246913580246
0.05,80.0,13,True,0.12345679012345678,0.06172839506172839
0.05,80.0,13,True,0.024691358024691357,0.06172839506172839
0.05,80.0,14,True,0.09876543209876543,0.06172839506172839
0.05,80.0,4,True,0.12345679012345678,0.16049382716049382
0.05,80.0,4,True,0.16049382716049382,0.09876543209876543
0.05,80.0,20,False,0.1111111111111111,0.07407407407407407
0.05,80.0,9,True,0.12345679012345678,0.04938271604938271
0.05,80.0,6,True,0.12345679012345678,0.14814814814814814
0.05,80.0,4,True,0.1111111111111111,0.20987654320987653
0.05,80.0,8,True,0.1111111111111111,0.13580246913580246
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,0.0,1,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,5.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,10.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,15.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,20.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,25.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,30.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,35.0,2,True,1.0,1.0
0.1,40.0,9,True,0.08641975308641975,0.14814814814814814
0.1,40.0,3,True,0.9753086419753086,1.0
0.1,40.0,2,True,1.0,1.0
0.1,40.0,3,True,0.41975308641975306,1.0
0.1,40.0,3,True,0.24691358024691357,1.0
0.1,40.0,3,True,0.38271604938271603,1.0
0.1,40.0,2,True,1.0,1.0
0.1,40.0,3,True,0.14814814814814814,0.12345679012345678
0.1,40.0,3,True,0.4444444444444444,1.0
0.1,40.0,3,True,0.9876543209876543,1.0
0.1,40.0,5,True,0.14814814814814814,0.14814814814814814
0.1,40.0,3,True,0.3950617283950617,1.0
0.1,40.0,3,True,0.2716049382716049,1.0
0.1,40.0,3,True,0.4567901234567901,1.0
0.1,40.0,3,True,0.20987654320987653,1.0
0.1,40.0,2,True,1.0,1.0
0.1,40.0,3,True,0.49382716049382713,1.0
0.1,40.0,3,True,0.1728395061728395,1.0
0.1,40.0,2,True,1.0,1.0
0.1,40.0,3,True,0.2962962962962963,1.0
0.1,40.0,2,True,1.0,1.0
0.1,40.0,11,True,0.13580246913580246,0.1111111111111111
0.1,40.0,2,True,1.0,1.0
0.1,40.0,9,True,0.2345679012345679,0.18518518518518517
0.1,40.0,4,True,0.2222222222222222,1.0
0.1,40.0,16,True,0.14814814814814814,0.09876543209876543
0.1,40.0,3,True,0.5679012345679012,1.0
0.1,40.0,9,True,0.18518518518518517,0.1111111111111111
0.1,40.0,3,True,0.12345679012345678,1.0
0.1,40.0,4,True,0.20987654320987653,0.20987654320987653
0.1,40.0,4,True,0.12345679012345678,1.0
0.1,40.0,20,False,0.14814814814814814,0.12345679012345678
0.1,40.0,3,True,0.37037037037037035,1.0
0.1,40.0,8,True,0.19753086419753085,0.14814814814814814
0.1,40.0,3,True,0.19753086419753085,1.0
0.1,40.0,2,True,1.0,1.0
0.1,40.0,2,True,1.0,1.0
0.1,40.0,3,True,0.4567901234567901,1.0
0.1,40.0,4,True,0.19753086419753085,1.0
0.1,40.0,2,True,1.0,1.0
0.1,40.0,5,True,0.1728395061728395,0.06172839506172839
0.1,40.0,2,True,1.0,1.0
0.1,40.0,4,True,0.08641975308641975,0.1111111111111111
0.1,40.0,3,True,0.5432098765432098,1.0
0.1,40.0,3,True,0.9876543209876543,1.0
0.1,40.0,9,True,0.1728395061728395,0.19753086419753085
0.1,40.0,2,True,1.0,1.0
0.1,40.0,7,True,0.18518518518518517,0.14814814814814814
0.1,40.0,3,True,0.25925925925925924,1.0
0.1,40.0,4,True,0.16049382716049382,0.12345679012345678
0.1,45.0,9,True,0.08641975308641975,0.1111111111111111
0.1,45.0,20,True,0.09876543209876543,0.1728395061728395
0.1,45.0,3,True,0.13580246913580246,0.12345679012345678
0.1,45.0,4,True,0.13580246913580246,0.14814814814814814
0.1,45.0,10,True,0.09876543209876543,0.13580246913580246
0.1,45.0,7,True,0.13580246913580246,0.16049382716049382
0.1,45.0,19,True,0.1111111111111111,0.09876543209876543
0.1,45.0,20,True,0.09876543209876543,0.13580246913580246
0.1,45.0,6,True,0.13580246913580246,0.16049382716049382
0.1,45.0,3,True,0.09876543209876543,0.08641975308641975
0.1,45.0,17,True,0.1111111111111111,0.08641975308641975
0.1,45.0,7,True,0.14814814814814814,0.08641975308641975
0.1,45.0,5,True,0.13580246913580246,0.16049382716049382
0.1,45.0,15,True,0.14814814814814814,0.12345679012345678
0.1,45.0,16,True,0.13580246913580246,0.12345679012345678
0.1,45.0,12,True,0.07407407407407407,0.1111111111111111
0.1,45.0,9,True,0.1111111111111111,0.07407407407407407
0.1,45.0,10,True,0.12345679012345678,0.14814814814814814
0.1,45.0,20,False,0.12345679012345678,0.1111111111111111
0.1,45.0,16,True,0.16049382716049382,0.14814814814814814
0.1,45.0,6,True,0.12345679012345678,0.1111111111111111
0.1,45.0,5,True,0.12345679012345678,0.13580246913580246
0.1,45.0,3,True,0.06172839506172839,0.07407407407407407
0.1,45.0,9,True,0.14814814814814814,0.037037037037037035
0.1,45.0,20,False,0.09876543209876543,0.06172839506172839
0.1,45.0,6,True,0.08641975308641975,0.09876543209876543
0.1,45.0,20,False,0.08641975308641975,0.09876543209876543
0.1,45.0,4,True,0.07407407407407407,0.06172839506172839
0.1,45.0,4,True,0.12345679012345678,0.08641975308641975
0.1,45.0,8,True,0.12345679012345678,0.12345679012345678
0.1,45.0,20,False,0.13580246913580246,0.037037037037037035
0.1,45.0,3,True,0.08641975308641975,0.07407407407407407
0.1,45.0,5,True,0.12345679012345678,0.08641975308641975
0.1,45.0,20,False,0.14814814814814814,0.14814814814814814
0.1,45.0,4,True,0.12345679012345678,0.20987654320987653
0.1,45.0,14,True,0.08641975308641975,0.13580246913580246
0.1,45.0,5,True,0.07407407407407407,0.04938271604938271
0.1,45.0,18,True,0.13580246913580246,0.06172839506172839
0.1,45.0,5,True,0.07407407407407407,0.16049382716049382
0.1,45.0,10,True,0.09876543209876543,0.12345679012345678
0.1,45.0,4,True,0.09876543209876543,0.12345679012345678
0.1,45.0,7,True,0.12345679012345678,0.12345679012345678
0.1,45.0,4,True,0.09876543209876543,0.16049382716049382
0.1,45.0,5,True,0.14814814814814814,0.14814814814814814
0.1,45.0,6,True,0.08641975308641975,0.08641975308641975
0.1,45.0,6,True,0.09876543209876543,0.08641975308641975
0.1,45.0,10,True,0.14814814814814814,0.08641975308641975
0.1,45.0,20,False,0.07407407407407407,0.07407407407407407
0.1,45.0,20,False,0.16049382716049382,0.13580246913580246
0.1,45.0,6,True,0.07407407407407407,0.09876543209876543
0.1,50.0,20,False,0.08641975308641975,0.08641975308641975
0.1,50.0,3,True,0.12345679012345678,0.12345679012345678
0.1,50.0,7,True,0.14814814814814814,0.12345679012345678
0.1,50.0,7,True,0.1111111111111111,0.04938271604938271
0.1,50.0,20,False,0.09876543209876543,0.12345679012345678
0.1,50.0,4,True,0.1728395061728395,0.06172839506172839
0.1,50.0,4,True,0.1111111111111111,0.09876543209876543
0.1,50.0,6,True,0.12345679012345678,0.16049382716049382
0.1,50.0,20,False,0.12345679012345678,0.08641975308641975
0.1,50.0,14,True,0.06172839506172839,0.13580246913580246
0.1,50.0,5,True,0.09876543209876543,0.1111111111111111
0.1,50.0,3,True,0.09876543209876543,0.16049382716049382
0.1,50.0,12,True,0.08641975308641975,0.20987654320987653
0.1,50.0,11,True,0.09876543209876543,0.13580246913580246
0.1,50.0,3,True,0.08641975308641975,0.13580246913580246
0.1,50.0,20,False,0.07407407407407407,0.09876543209876543
0.1,50.0,8,True,0.037037037037037035,0.19753086419753085
0.1,50.0,3,True,0.1728395061728395,0.14814814814814814
0.1,50.0,10,True,0.16049382716049382,0.08641975308641975
0.1,50.0,6,True,0.12345679012345678,0.12345679012345678
0.1,50.0,6,True,0.09876543209876543,0.14814814814814814
0.1,50.0,18,True,0.07407407407407407,0.06172839506172839
0.1,50.0,5,True,0.1111111111111111,0.08641975308641975
0.1,50.0,7,True,0.09876543209876543,0.06172839506172839
0.1,50.0,3,True,0.09876543209876543,0.024691358024691357
0.1,50.0,13,True,0.19753086419753085,0.1728395061728395
0.1,50.0,20,False,0.13580246913580246,0.13580246913580246
0.1,50.0,20,False,0.09876543209876543,0.09876543209876543
0.1,50.0,3,True,0.08641975308641975,0.06172839506172839
0.1,50.0,10,True,0.12345679012345678,0.08641975308641975
0.1,50.0,15,True,0.08641975308641975,0.1111111111111111
0.1,50.0,3,True,0.16049382716049382,0.12345679012345678
0.1,50.0,20,False,0.09876543209876543,0.06172839506172839
0.1,50.0,11,True,0.1111111111111111,0.12345679012345678
0.1,50.0,17,True,0.12345679012345678,0.09876543209876543
0.1,50.0,14,True,0.1111111111111111,0.08641975308641975
0.1,50.0,12,True,0.12345679012345678,0.12345679012345678
0.1,50.0,6,True,0.1111111111111111,0.12345679012345678
0.1,50.0,15,True,0.07407407407407407,0.1111111111111111
0.1,50.0,5,True,0.12345679012345678,0.14814814814814814
0.1,50.0,3,True,0.07407407407407407,0.08641975308641975
0.1,50.0,4,True,0.09876543209876543,0.14814814814814814
0.1,50.0,10,True,0.06172839506172839,0.1111111111111111
0.1,50.0,16,True,0.12345679012345678,0.07407407407407407
0.1,50.0,20,False,0.08641975308641975,0.09876543209876543
0.1,50.0,20,False,0.09876543209876543,0.07407407407407407
0.1,50.0,15,True,0.12345679012345678,0.08641975308641975
0.1,50.0,5,True,0.024691358024691357,0.13580246913580246
0.1,50.0,12,True,0.08641975308641975,0.037037037037037035
