clue_fraction,target,iterations,converged,exact_acc
0.53,108,2,True,1
0.53,222,2,True,1
0.53,362,2,True,1
0.53,3,2,True,1
0.53,277,2,True,1
0.53,317,2,True,1
0.53,470,2,True,1
0.53,185,2,True,1
0.53,312,2,True,1
0.53,100,2,True,1
0.53,77,2,True,1
0.53,234,2,True,1
0.53,224,2,True,1
0.53,176,2,True,1
0.53,78,2,True,1
0.53,163,2,True,1
0.53,437,2,True,1
0.53,378,2,True,1
0.53,143,2,True,1
0.53,278,2,True,1
0.53,194,2,True,1
0.53,61,2,True,1
0.53,7,2,True,1
0.53,191,2,True,1
0.53,70,2,True,1
0.53,492,2,True,1
0.53,368,2,True,1
0.53,124,2,True,1
0.53,236,2,True,1
0.53,334,2,True,1
0.53,402,2,True,1
0.53,255,2,True,1
0.53,287,2,True,1
0.53,243,2,True,1
0.53,38,2,True,1
0.53,435,2,True,1
0.53,414,2,True,1
0.53,410,2,True,1
0.53,46,2,True,1
0.53,259,2,True,1
0.53,221,2,True,1
0.53,321,2,True,1
0.53,468,2,True,1
0.53,190,2,True,1
0.53,110,2,True,1
0.53,477,2,True,1
0.53,450,2,True,1
0.53,335,2,True,1
0.53,461,2,True,1
0.53,92,2,True,1
0.53,203,2,True,1
0.53,219,2,True,1
0.53,418,2,True,1
0.53,210,2,True,1
0.53,130,2,True,1
0.53,426,2,True,1
0.53,412,2,True,1
0.53,117,2,True,1
0.53,267,2,True,1
0.53,327,2,True,1
0.53,6,2,True,1
0.53,149,2,True,1
0.53,498,2,True,1
0.53,282,2,True,1
0.53,496,2,True,1
0.53,431,2,True,1
0.53,93,2,True,1
0.53,231,2,True,1
0.53,273,2,True,1
0.53,137,2,True,1
0.53,389,2,True,1
0.53,225,2,True,1
0.53,246,2,True,1
0.53,17,2,True,1
0.53,16,2,True,1
0.53,322,2,True,1
0.53,371,2,True,1
0.53,325,2,True,1
0.53,459,2,True,1
0.53,188,2,True,1
0.53,419,2,True,1
0.53,123,2,True,1
0.53,45,2,True,1
0.55,214,2,True,1
0.55,195,2,True,1
0.55,423,2,True,1
0.55,308,2,True,1
0.55,400,2,True,1
0.55,382,2,True,1
0.55,107,2,True,1
0.55,171,2,True,1
0.55,299,2,True,1
0.55,279,2,True,1
0.55,3,2,True,1
0.55,479,2,True,1
0.55,5,2,True,1
0.55,237,2,True,1
0.55,352,2,True,1
0.55,152,2,True,1
0.55,302,2,True,1
0.55,430,2,True,1
0.55,311,2,True,1
0.55,186,2,True,1
0.55,179,2,True,1
0.55,46,2,True,1
0.55,182,2,True,1
0.55,433,2,True,1
0.55,421,2,True,1
0.55,199,2,True,1
0.55,6,2,True,1
0.55,57,2,True,1
0.55,297,2,True,1
0.55,62,2,True,1
0.55,496,2,True,1
0.55,257,2,True,1
0.55,307,2,True,1
0.55,145,2,True,1
0.55,10,2,True,1
0.55,481,2,True,1
0.55,285,2,True,1
0.55,35,2,True,1
0.55,119,2,True,1
0.55,490,2,True,1
0.55,276,2,True,1
0.55,320,2,True,1
0.55,24,2,True,1
0.55,383,2,True,1
0.55,60,2,True,1
0.55,309,2,True,1
0.55,20,2,True,1
0.55,327,2,True,1
0.55,355,2,True,1
0.55,18,2,True,1
0.55,284,2,True,1
0.55,373,2,True,1
0.55,1,2,True,1
0.55,298,2,True,1
0.55,82,2,True,1
0.55,202,2,True,1
0.55,267,2,True,1
0.55,22,2,True,1
0.55,471,2,True,1
0.55,289,2,True,1
0.55,269,2,True,1
0.55,293,2,True,1
0.55,457,2,True,1
0.55,221,2,True,1
0.55,328,2,True,1
0.55,2,2,True,1
0.55,111,2,True,1
0.55,427,2,True,1
0.55,451,2,True,1
0.55,418,2,True,1
0.55,79,2,True,1
0.55,98,2,True,1
0.55,156,2,True,1
0.55,12,2,True,1
0.55,254,2,True,1
0.55,444,2,True,1
0.55,464,2,True,1
0.55,4,2,True,1
0.55,431,2,True,1
0.55,84,2,True,1
0.55,52,2,True,1
0.55,38,2,True,1
0.55,409,2,True,1
0.55,379,2,True,1
0.55,181,2,True,1
0.55,81,2,True,1
0.55,16,2,True,1
0.55,454,2,True,1
0.55,167,2,True,1
0.55,114,2,True,1
0.55,88,2,True,1
0.55,495,2,True,1
0.55,349,2,True,1
0.55,405,2,True,1
0.55,359,2,True,1
0.55,85,2,True,1
0.55,71,2,True,1
0.55,378,2,True,1
0.55,268,2,True,1
0.55,200,2,True,1
0.55,94,2,True,1
0.55,213,2,True,1
0.55,449,2,True,1
0.55,344,2,True,1
0.55,164,2,True,1
0.55,218,2,True,1
0.55,206,2,True,1
0.55,493,2,True,1
0.55,442,2,True,1
0.55,424,2,True,1
0.55,305,2,True,1
0.55,0,2,True,1
0.55,387,2,True,1
0.55,369,2,True,1
0.55,121,2,True,1
0.55,169,2,True,1
0.55,245,2,True,1
0.55,229,2,True,1
0.55,124,2,True,1
0.55,416,2,True,1
0.55,64,2,True,1
0.55,33,2,True,1
0.55,161,2,True,1
0.55,63,2,True,1
0.55,368,2,True,1
0.55,223,2,True,1
0.55,249,2,True,1
0.55,434,2,True,1
0.55,34,2,True,1
0.55,180,2,True,1
0.55,319,2,True,1
0.55,251,2,True,1
0.55,371,2,True,1
0.55,339,2,True,1
0.55,226,2,True,1
0.55,462,2,True,1
0.55,29,2,True,1
0.55,8,2,True,1
0.55,258,2,True,1
0.55,193,2,True,1
0.55,69,2,True,1
0.55,144,2,True,1
0.55,105,2,True,1
0.55,130,2,True,1
0.55,146,2,True,1
0.55,253,2,True,1
0.55,435,2,True,1
0.55,266,2,True,1
0.55,58,2,True,1
0.55,189,2,True,1
0.55,116,2,True,1
0.55,318,2,True,1
0.55,272,2,True,1
0.55,187,2,True,1
0.55,205,2,True,1
0.55,438,2,True,1
0.55,210,2,True,1
0.55,54,2,True,1
0.55,242,2,True,1
0.55,301,2,True,1
0.55,26,2,True,1
0.55,90,2,True,1
0.55,317,2,True,1
0.55,72,2,True,1
0.55,419,2,True,1
0.55,263,2,True,1
0.55,252,2,True,1
0.55,458,2,True,1
0.55,321,2,True,1
0.55,336,2,True,1
0.55,39,2,True,1
0.55,68,2,True,1
0.55,332,2,True,1
0.55,480,2,True,1
0.55,370,2,True,1
0.55,243,2,True,1
0.55,123,2,True,1
0.55,351,2,True,1
0.55,271,2,True,1
0.55,280,2,True,1
0.55,473,2,True,1
0.55,32,2,True,1
0.55,315,2,True,1
0.55,211,2,True,1
0.55,455,2,True,1
0.55,466,2,True,1
0.55,475,2,True,1
0.55,103,2,True,1
0.55,120,2,True,1
0.55,183,2,True,1
0.55,7,2,True,1
0.55,445,2,True,1
0.55,340,2,True,1
0.55,19,2,True,1
0.55,386,2,True,1
0.55,159,2,True,1
0.55,428,2,True,1
0.55,460,2,True,1
0.55,184,2,True,1
0.55,324,2,True,1
