clue_fraction,n_known,target,iterations,top1_initial,top1_final,unknown_cell_acc_initial,unknown_cell_acc_final,exact_initial,exact_final
0.2,16,1790,18,0,0,0.1076923076923077,0.1076923076923077,0,0
0.2,16,1525,2,1,1,1.0,1.0,1,1
0.2,16,1759,8,0,0,0.1076923076923077,0.13846153846153847,0,0
0.2,16,1757,18,0,0,0.12307692307692308,0.09230769230769231,0,0
0.2,16,1302,5,0,0,0.09230769230769231,0.07692307692307693,0,0
0.2,16,161,20,0,0,0.13846153846153847,0.07692307692307693,0,0
0.2,16,1335,20,0,0,0.12307692307692308,0.09230769230769231,0,0
0.2,16,1971,4,0,0,0.1076923076923077,0.07692307692307693,0,0
0.2,16,583,12,0,0,0.15384615384615385,0.12307692307692308,0,0
0.2,16,1928,14,0,0,0.1076923076923077,0.09230769230769231,0,0
0.2,16,1233,18,0,0,0.13846153846153847,0.15384615384615385,0,0
0.2,16,1758,4,0,0,0.15384615384615385,0.046153846153846156,0,0
0.2,16,689,10,0,0,0.13846153846153847,0.06153846153846154,0,0
0.2,16,1353,9,1,0,0.2,0.1076923076923077,0,0
0.2,16,1244,20,0,0,0.12307692307692308,0.09230769230769231,0,0
0.2,16,746,10,0,0,0.12307692307692308,0.12307692307692308,0,0
0.2,16,634,6,0,0,0.09230769230769231,0.13846153846153847,0,0
0.2,16,900,12,1,0,0.15384615384615385,0.07692307692307693,0,0
0.2,16,1002,9,0,0,0.13846153846153847,0.015384615384615385,0,0
0.2,16,1281,4,0,0,0.046153846153846156,0.1076923076923077,0,0
0.2,16,136,10,0,0,0.15384615384615385,0.13846153846153847,0,0
0.2,16,737,7,0,0,0.1076923076923077,0.06153846153846154,0,0
0.2,16,289,5,0,0,0.09230769230769231,0.15384615384615385,0,0
0.25,20,369,13,0,0,0.08196721311475409,0.14754098360655737,0,0
0.25,20,1756,13,1,0,0.13114754098360656,0.22950819672131148,0,0
0.25,20,1602,12,1,0,0.08196721311475409,0.08196721311475409,0,0
0.25,20,833,6,1,0,0.19672131147540983,0.09836065573770492,0,0
0.25,20,1747,20,1,0,0.16393442622950818,0.08196721311475409,0,0
0.25,20,1170,13,1,0,0.11475409836065574,0.08196721311475409,0,0
0.25,20,672,3,1,1,0.19672131147540983,1.0,0,1
0.25,20,1112,17,0,0,0.14754098360655737,0.21311475409836064,0,0
0.25,20,535,5,1,0,0.13114754098360656,0.13114754098360656,0,0
0.25,20,404,6,1,0,0.11475409836065574,0.14754098360655737,0,0
0.25,20,1898,5,0,0,0.06557377049180328,0.08196721311475409,0,0
0.25,20,1761,4,0,0,0.18032786885245902,0.11475409836065574,0,0
0.25,20,172,4,0,0,0.09836065573770492,0.08196721311475409,0,0
0.25,20,16,18,0,0,0.11475409836065574,0.08196721311475409,0,0
0.25,20,1723,3,0,0,0.09836065573770492,0.13114754098360656,0,0
0.25,20,1328,6,0,0,0.13114754098360656,0.22950819672131148,0,0
0.25,20,1468,10,1,0,0.16393442622950818,0.09836065573770492,0,0
0.25,20,916,20,0,0,0.13114754098360656,0.06557377049180328,0,0
0.25,20,1902,18,0,0,0.04918032786885246,0.11475409836065574,0,0
0.25,20,287,13,0,0,0.16393442622950818,0.09836065573770492,0,0
0.25,20,1318,9,0,0,0.03278688524590164,0.09836065573770492,0,0
0.25,20,1708,19,0,0,0.09836065573770492,0.11475409836065574,0,0
0.25,20,647,9,0,0,0.11475409836065574,0.08196721311475409,0,0
0.25,20,1141,8,0,0,0.06557377049180328,0.09836065573770492,0,0
0.25,20,1782,13,0,0,0.09836065573770492,0.13114754098360656,0,0
0.25,20,1535,16,0,0,0.16393442622950818,0.09836065573770492,0,0
0.25,20,1067,8,0,0,0.13114754098360656,0.06557377049180328,0,0
0.25,20,52,20,1,0,0.18032786885245902,0.13114754098360656,0,0
0.25,20,1042,20,0,0,0.09836065573770492,0.09836065573770492,0,0
0.25,20,903,20,0,0,0.08196721311475409,0.16393442622950818,0,0
0.25,20,179,15,1,0,0.26229508196721313,0.16393442622950818,0,0
0.25,20,587,14,0,0,0.13114754098360656,0.19672131147540983,0,0
0.25,20,1800,4,0,0,0.08196721311475409,0.22950819672131148,0,0
0.25,20,1871,3,1,1,0.09836065573770492,1.0,0,1
0.25,20,260,5,0,0,0.08196721311475409,0.03278688524590164,0,0
0.25,20,575,4,0,0,0.11475409836065574,0.04918032786885246,0,0
0.25,20,1794,3,0,0,0.08196721311475409,0.14754098360655737,0,0
0.25,20,15,13,0,0,0.13114754098360656,0.11475409836065574,0,0
0.25,20,705,3,1,1,0.5901639344262295,1.0,0,1
0.25,20,1305,19,0,0,0.06557377049180328,0.14754098360655737,0,0
0.25,20,122,4,1,1,0.2459016393442623,1.0,0,1
0.25,20,842,14,0,0,0.08196721311475409,0.13114754098360656,0,0
0.25,20,94,9,0,0,0.13114754098360656,0.06557377049180328,0,0
0.25,20,188,20,1,0,0.19672131147540983,0.09836065573770492,0,0
0.25,20,1695,11,0,0,0.09836065573770492,0.13114754098360656,0,0
0.25,20,1542,5,0,0,0.11475409836065574,0.16393442622950818,0,0
0.25,20,1735,4,1,1,0.18032786885245902,1.0,0,1
0.25,20,1287,12,0,0,0.13114754098360656,0.11475409836065574,0,0
0.25,20,935,10,0,0,0.11475409836065574,0.13114754098360656,0,0
0.25,20,1227,4,1,0,0.11475409836065574,0.03278688524590164,0,0
0.25,20,772,10,0,0,0.11475409836065574,0.09836065573770492,0,0
0.25,20,1681,3,1,1,0.13114754098360656,1.0,0,1
0.25,20,1475,12,0,0,0.11475409836065574,0.04918032786885246,0,0
0.25,20,1401,20,0,0,0.13114754098360656,0.06557377049180328,0,0
0.25,20,1045,12,1,0,0.13114754098360656,0.09836065573770492,0,0
0.25,20,1377,12,0,0,0.03278688524590164,0.08196721311475409,0,0
0.25,20,684,13,1,0,0.11475409836065574,0.11475409836065574,0,0
0.25,20,1537,20,0,0,0.13114754098360656,0.14754098360655737,0,0
0.25,20,1215,9,0,0,0.16393442622950818,0.06557377049180328,0,0
0.25,20,1244,20,0,0,0.04918032786885246,0.06557377049180328,0,0
0.25,20,1909,3,1,1,0.21311475409836064,1.0,0,1
0.25,20,406,7,0,0,0.11475409836065574,0.11475409836065574,0,0
0.25,20,622,3,0,0,0.06557377049180328,0.08196721311475409,0,0
0.25,20,739,3,0,0,0.11475409836065574,0.11475409836065574,0,0
0.25,20,33,20,0,0,0.11475409836065574,0.09836065573770492,0,0
0.25,20,126,14,0,0,0.09836065573770492,0.08196721311475409,0,0
0.25,20,1175,3,1,1,0.14754098360655737,1.0,0,1
0.25,20,957,3,0,0,0.14754098360655737,0.2459016393442623,0,0
0.25,20,635,12,0,0,0.14754098360655737,0.09836065573770492,0,0
0.25,20,1402,10,0,0,0.08196721311475409,0.09836065573770492,0,0
0.25,20,1589,3,0,0,0.18032786885245902,0.09836065573770492,0,0
0.25,20,1741,20,0,0,0.09836065573770492,0.08196721311475409,0,0
0.25,20,958,20,0,0,0.06557377049180328,0.13114754098360656,0,0
0.25,20,1958,6,0,0,0.13114754098360656,0.06557377049180328,0,0
0.25,20,1890,6,0,0,0.16393442622950818,0.04918032786885246,0,0
0.25,20,254,5,1,0,0.04918032786885246,0.14754098360655737,0,0
0.25,20,656,2,1,1,1.0,1.0,1,1
0.25,20,30,6,1,0,0.16393442622950818,0.03278688524590164,0,0
0.25,20,900,3,1,1,0.5737704918032787,1.0,0,1
0.25,20,37,5,1,0,0.09836065573770492,0.01639344262295082,0,0
0.25,20,1394,10,0,0,0.14754098360655737,0.13114754098360656,0,0
0.25,20,1621,17,0,0,0.11475409836065574,0.11475409836065574,0,0
0.25,20,90,11,0,0,0.13114754098360656,0.14754098360655737,0,0
0.25,20,827,20,1,0,0.14754098360655737,0.19672131147540983,0,0
0.25,20,876,3,1,1,0.22950819672131148,1.0,0,1
0.25,20,1144,20,0,0,0.06557377049180328,0.09836065573770492,0,0
0.25,20,29,6,0,0,0.08196721311475409,0.16393442622950818,0,0
0.25,20,1525,20,0,0,0.14754098360655737,0.16393442622950818,0,0
0.25,20,1083,3,0,0,0.06557377049180328,0.13114754098360656,0,0
0.25,20,1799,7,0,0,0.13114754098360656,0.11475409836065574,0,0
0.25,20,1605,17,0,0,0.14754098360655737,0.06557377049180328,0,0
0.25,20,236,6,1,0,0.16393442622950818,0.11475409836065574,0,0
0.25,20,1584,9,1,0,0.22950819672131148,0.04918032786885246,0,0
0.25,20,1258,3,1,1,0.5573770491803278,1.0,0,1
0.25,20,412,18,1,0,0.14754098360655737,0.11475409836065574,0,0
0.25,20,1173,3,1,1,0.21311475409836064,1.0,0,1
0.25,20,573,5,0,0,0.09836065573770492,0.09836065573770492,0,0
0.25,20,874,4,1,1,0.11475409836065574,1.0,0,1
0.25,20,1155,5,0,0,0.11475409836065574,0.09836065573770492,0,0
0.25,20,230,20,0,0,0.13114754098360656,0.13114754098360656,0,0
0.3,24,1207,3,1,1,0.7543859649122807,1.0,0,1
0.3,24,1125,5,0,0,0.12280701754385964,0.15789473684210525,0,0
0.3,24,950,3,1,1,0.2631578947368421,1.0,0,1
0.3,24,588,14,0,0,0.12280701754385964,0.05263157894736842,0,0
0.3,24,1730,3,1,1,0.543859649122807,1.0,0,1
0.3,24,38,3,1,1,0.21052631578947367,1.0,0,1
0.3,24,1844,20,0,0,0.10526315789473684,0.05263157894736842,0,0
0.3,24,1407,10,0,0,0.12280701754385964,0.10526315789473684,0,0
0.3,24,262,8,1,0,0.07017543859649122,0.10526315789473684,0,0
0.3,24,413,2,1,1,1.0,1.0,1,1
0.3,24,167,13,0,0,0.10526315789473684,0.15789473684210525,0,0
0.3,24,1721,20,0,0,0.12280701754385964,0.07017543859649122,0,0
0.3,24,553,3,1,1,0.2982456140350877,1.0,0,1
0.3,24,555,3,1,1,0.24561403508771928,1.0,0,1
0.3,24,315,12,1,0,0.21052631578947367,0.12280701754385964,0,0
0.3,24,1233,3,1,1,0.9122807017543859,1.0,0,1
0.3,24,1548,9,0,0,0.10526315789473684,0.03508771929824561,0,0
0.3,24,942,6,0,0,0.10526315789473684,0.10526315789473684,0,0
0.3,24,1182,6,1,0,0.19298245614035087,0.2631578947368421,0,0
0.3,24,156,2,1,1,1.0,1.0,1,1
0.3,24,725,3,1,1,0.22807017543859648,1.0,0,1
0.3,24,1126,6,0,0,0.05263157894736842,0.17543859649122806,0,0
0.3,24,1312,4,1,0,0.15789473684210525,0.14035087719298245,0,0
0.3,24,732,14,1,0,0.08771929824561403,0.12280701754385964,0,0
0.3,24,1298,4,0,0,0.10526315789473684,0.15789473684210525,0,0
0.3,24,579,18,1,0,0.19298245614035087,0.22807017543859648,0,0
0.3,24,857,15,1,0,0.10526315789473684,0.08771929824561403,0,0
0.3,24,243,2,1,1,1.0,1.0,1,1
0.3,24,719,8,1,0,0.21052631578947367,0.07017543859649122,0,0
0.3,24,641,3,1,1,0.2807017543859649,1.0,0,1
0.3,24,1944,5,0,0,0.24561403508771928,0.10526315789473684,0,0
0.3,24,426,14,0,0,0.10526315789473684,0.12280701754385964,0,0
0.3,24,1204,7,0,0,0.14035087719298245,0.15789473684210525,0,0
0.3,24,1316,9,1,0,0.14035087719298245,0.07017543859649122,0,0
0.3,24,1102,6,0,0,0.10526315789473684,0.10526315789473684,0,0
0.3,24,249,3,1,1,0.2982456140350877,1.0,0,1
0.3,24,1673,20,0,0,0.10526315789473684,0.15789473684210525,0,0
0.3,24,776,20,1,0,0.14035087719298245,0.12280701754385964,0,0
0.3,24,1429,19,0,0,0.12280701754385964,0.12280701754385964,0,0
0.3,24,1642,6,0,0,0.08771929824561403,0.12280701754385964,0,0
0.3,24,540,20,1,0,0.15789473684210525,0.12280701754385964,0,0
0.3,24,1666,5,1,1,0.22807017543859648,1.0,0,1
0.3,24,491,3,1,1,0.7543859649122807,1.0,0,1
0.3,24,876,20,0,0,0.14035087719298245,0.07017543859649122,0,0
0.3,24,1215,9,0,0,0.12280701754385964,0.17543859649122806,0,0
0.3,24,305,6,0,0,0.08771929824561403,0.10526315789473684,0,0
0.3,24,635,3,1,1,0.3157894736842105,1.0,0,1
0.3,24,1410,17,1,0,0.17543859649122806,0.12280701754385964,0,0
0.3,24,1295,7,0,0,0.10526315789473684,0.24561403508771928,0,0
0.3,24,885,3,1,1,0.47368421052631576,1.0,0,1
0.3,24,1688,6,1,0,0.15789473684210525,0.03508771929824561,0,0
0.3,24,1537,3,1,1,0.24561403508771928,1.0,0,1
0.3,24,556,3,1,1,0.2631578947368421,1.0,0,1
0.3,24,997,12,0,0,0.017543859649122806,0.15789473684210525,0,0
0.3,24,845,6,0,0,0.08771929824561403,0.03508771929824561,0,0
0.3,24,447,4,1,1,0.2982456140350877,1.0,0,1
0.3,24,1487,3,1,1,0.3157894736842105,1.0,0,1
0.3,24,787,7,1,0,0.19298245614035087,0.07017543859649122,0,0
0.3,24,1516,20,0,0,0.14035087719298245,0.12280701754385964,0,0
0.3,24,367,20,1,0,0.19298245614035087,0.12280701754385964,0,0
0.3,24,605,13,1,0,0.21052631578947367,0.19298245614035087,0,0
0.3,24,1625,20,0,0,0.10526315789473684,0.07017543859649122,0,0
0.3,24,585,12,1,0,0.14035087719298245,0.05263157894736842,0,0
0.3,24,1475,5,0,0,0.12280701754385964,0.12280701754385964,0,0
0.3,24,425,17,0,0,0.05263157894736842,0.19298245614035087,0,0
0.3,24,518,6,1,0,0.12280701754385964,0.03508771929824561,0,0
0.3,24,1486,4,1,1,0.15789473684210525,1.0,0,1
0.3,24,276,3,1,1,0.22807017543859648,1.0,0,1
0.3,24,1098,8,1,0,0.2807017543859649,0.08771929824561403,0,0
0.3,24,494,11,1,0,0.12280701754385964,0.10526315789473684,0,0
0.3,24,1925,7,1,0,0.17543859649122806,0.08771929824561403,0,0
0.3,24,1939,7,0,0,0.08771929824561403,0.10526315789473684,0,0
0.3,24,946,14,1,0,0.17543859649122806,0.10526315789473684,0,0
0.3,24,596,17,0,0,0.10526315789473684,0.10526315789473684,0,0
0.3,24,979,20,0,0,0.05263157894736842,0.05263157894736842,0,0
0.3,24,932,5,0,0,0.12280701754385964,0.15789473684210525,0,0
0.3,24,1677,17,0,0,0.15789473684210525,0.17543859649122806,0,0
0.3,24,839,3,1,1,0.2631578947368421,1.0,0,1
0.3,24,1404,6,0,0,0.07017543859649122,0.15789473684210525,0,0
0.3,24,1439,13,1,0,0.17543859649122806,0.15789473684210525,0,0
0.3,24,672,3,1,1,0.17543859649122806,1.0,0,1
0.3,24,883,17,1,0,0.10526315789473684,0.14035087719298245,0,0
0.3,24,91,3,0,0,0.14035087719298245,0.08771929824561403,0,0
0.3,24,1840,20,0,0,0.17543859649122806,0.05263157894736842,0,0
0.3,24,529,3,0,0,0.08771929824561403,0.08771929824561403,0,0
0.3,24,1454,11,1,0,0.17543859649122806,0.08771929824561403,0,0
0.3,24,1575,20,0,0,0.08771929824561403,0.12280701754385964,0,0
0.3,24,1099,2,1,1,1.0,1.0,1,1
0.3,24,1167,20,1,0,0.17543859649122806,0.07017543859649122,0,0
0.3,24,1377,7,1,0,0.08771929824561403,0.12280701754385964,0,0
0.3,24,1324,3,1,1,0.9649122807017544,1.0,0,1
0.3,24,56,8,0,0,0.10526315789473684,0.03508771929824561,0,0
0.3,24,212,15,1,0,0.15789473684210525,0.15789473684210525,0,0
0.3,24,1963,3,1,1,0.47368421052631576,1.0,0,1
0.3,24,729,2,1,1,1.0,1.0,1,1
0.3,24,1403,8,0,0,0.12280701754385964,0.017543859649122806,0,0
0.3,24,1367,20,0,0,0.10526315789473684,0.14035087719298245,0,0
0.3,24,1535,20,0,0,0.08771929824561403,0.07017543859649122,0,0
0.3,24,1659,2,1,1,1.0,1.0,1,1
0.3,24,929,3,1,1,0.9649122807017544,1.0,0,1
0.4,32,1948,6,1,0,0.2653061224489796,0.10204081632653061,0,0
0.4,32,1087,4,1,1,0.24489795918367346,1.0,0,1
0.4,32,465,2,1,1,1.0,1.0,1,1
0.4,32,1744,2,1,1,1.0,1.0,1,1
0.4,32,1035,3,1,1,0.3877551020408163,1.0,0,1
0.4,32,792,3,1,1,0.8571428571428571,1.0,0,1
0.4,32,388,3,1,1,0.9183673469387755,1.0,0,1
0.4,32,19,3,1,1,0.5102040816326531,1.0,0,1
0.4,32,945,4,1,1,0.1836734693877551,1.0,0,1
0.4,32,1525,2,1,1,1.0,1.0,1,1
0.4,32,302,2,1,1,1.0,1.0,1,1
0.4,32,1605,3,1,1,0.22448979591836735,1.0,0,1
0.4,32,1755,6,0,0,0.10204081632653061,0.04081632653061224,0,0
0.4,32,1252,3,1,1,0.32653061224489793,1.0,0,1
0.4,32,1173,2,1,1,1.0,1.0,1,1
0.4,32,1788,3,1,1,0.46938775510204084,1.0,0,1
0.4,32,1432,3,1,1,0.46938775510204084,1.0,0,1
0.4,32,904,20,0,0,0.10204081632653061,0.10204081632653061,0,0
0.4,32,1877,2,1,1,1.0,1.0,1,1
0.4,32,861,3,1,1,0.2653061224489796,1.0,0,1
0.4,32,288,3,1,1,0.14285714285714285,1.0,0,1
0.4,32,1670,3,1,1,0.8367346938775511,1.0,0,1
0.4,32,1629,3,1,1,0.1836734693877551,1.0,0,1
0.4,32,1332,7,0,0,0.10204081632653061,0.14285714285714285,0,0
0.4,32,54,3,1,1,0.24489795918367346,1.0,0,1
0.4,32,1090,3,1,1,0.9183673469387755,1.0,0,1
0.4,32,83,20,1,0,0.10204081632653061,0.10204081632653061,0,0
0.4,32,602,2,1,1,1.0,1.0,1,1
0.4,32,1627,3,1,1,0.3673469387755102,1.0,0,1
0.4,32,486,2,1,1,1.0,1.0,1,1
0.4,32,578,2,1,1,1.0,1.0,1,1
0.4,32,1685,20,0,0,0.10204081632653061,0.16326530612244897,0,0
0.4,32,1341,15,1,0,0.12244897959183673,0.061224489795918366,0,0
0.4,32,1643,2,1,1,1.0,1.0,1,1
0.4,32,1282,3,1,1,0.1836734693877551,1.0,0,1
0.4,32,619,2,1,1,1.0,1.0,1,1
0.4,32,1938,2,1,1,1.0,1.0,1,1
0.4,32,1637,3,1,1,0.3469387755102041,1.0,0,1
0.4,32,1363,3,0,0,0.10204081632653061,0.12244897959183673,0,0
0.4,32,1798,2,1,1,1.0,1.0,1,1
0.4,32,1624,2,1,1,1.0,1.0,1,1
0.4,32,1015,3,1,1,0.1836734693877551,1.0,0,1
0.4,32,62,4,1,1,0.16326530612244897,1.0,0,1
0.4,32,785,5,1,0,0.14285714285714285,0.10204081632653061,0,0
0.4,32,11,2,1,1,1.0,1.0,1,1
0.4,32,1997,3,1,1,0.3469387755102041,1.0,0,1
0.4,32,1388,3,1,1,0.1836734693877551,1.0,0,1
0.4,32,151,4,1,0,0.24489795918367346,0.061224489795918366,0,0
0.4,32,1066,2,1,1,1.0,1.0,1,1
0.4,32,737,15,1,0,0.14285714285714285,0.10204081632653061,0,0
0.4,32,1161,15,1,0,0.08163265306122448,0.10204081632653061,0,0
0.4,32,439,2,1,1,1.0,1.0,1,1
0.4,32,1763,2,1,1,1.0,1.0,1,1
0.4,32,70,8,1,0,0.16326530612244897,0.14285714285714285,0,0
0.4,32,463,3,1,1,0.3469387755102041,1.0,0,1
0.4,32,1171,3,1,1,0.3673469387755102,1.0,0,1
0.4,32,1967,3,1,1,0.14285714285714285,1.0,0,1
0.4,32,964,4,1,1,0.16326530612244897,1.0,0,1
0.4,32,577,3,1,1,0.12244897959183673,1.0,0,1
0.4,32,293,2,1,1,1.0,1.0,1,1
0.4,32,620,2,1,1,1.0,1.0,1,1
0.4,32,294,3,1,1,0.3469387755102041,1.0,0,1
0.4,32,399,2,1,1,1.0,1.0,1,1
0.4,32,372,2,1,1,1.0,1.0,1,1
0.4,32,1964,3,1,1,0.7755102040816326,1.0,0,1
0.4,32,38,3,1,1,0.9591836734693877,1.0,0,1
0.4,32,1050,3,1,1,0.2653061224489796,1.0,0,1
0.4,32,453,2,1,1,1.0,1.0,1,1
0.4,32,1927,3,1,1,0.46938775510204084,1.0,0,1
0.4,32,49,2,1,1,1.0,1.0,1,1
0.4,32,1891,9,1,0,0.16326530612244897,0.10204081632653061,0,0
0.4,32,1139,5,1,0,0.12244897959183673,0.1836734693877551,0,0
0.4,32,412,3,1,1,0.3469387755102041,1.0,0,1
0.4,32,1306,2,1,1,1.0,1.0,1,1
0.4,32,1843,3,1,1,0.3469387755102041,1.0,0,1
0.4,32,272,2,1,1,1.0,1.0,1,1
0.4,32,416,3,1,1,0.24489795918367346,1.0,0,1
0.4,32,1350,2,1,1,1.0,1.0,1,1
0.4,32,716,3,1,1,0.5306122448979592,1.0,0,1
0.4,32,1435,3,1,1,0.30612244897959184,1.0,0,1
0.4,32,1660,3,1,1,0.8775510204081632,1.0,0,1
0.4,32,258,10,0,0,0.10204081632653061,0.14285714285714285,0,0
0.4,32,1390,2,1,1,1.0,1.0,1,1
0.4,32,813,2,1,1,1.0,1.0,1,1
0.4,32,1384,3,1,1,0.3469387755102041,1.0,0,1
0.4,32,887,2,1,1,1.0,1.0,1,1
0.4,32,78,3,1,1,0.8163265306122449,1.0,0,1
0.4,32,1159,2,1,1,1.0,1.0,1,1
0.4,32,1187,3,1,1,0.7346938775510204,1.0,0,1
0.4,32,1954,3,1,1,0.8775510204081632,1.0,0,1
0.4,32,1089,2,1,1,1.0,1.0,1,1
0.4,32,977,2,1,1,1.0,1.0,1,1
0.4,32,1231,2,1,1,1.0,1.0,1,1
0.4,32,699,7,0,0,0.08163265306122448,0.12244897959183673,0,0
0.4,32,1162,2,1,1,1.0,1.0,1,1
0.4,32,1278,2,1,1,1.0,1.0,1,1
0.4,32,803,4,1,1,0.14285714285714285,1.0,0,1
0.4,32,837,2,1,1,1.0,1.0,1,1
0.4,32,707,3,1,1,0.40816326530612246,1.0,0,1
0.4,32,1060,2,1,1,1.0,1.0,1,1
0.5,40,970,2,1,1,1.0,1.0,1,1
0.5,40,1624,2,1,1,1.0,1.0,1,1
0.5,40,866,2,1,1,1.0,1.0,1,1
0.5,40,906,2,1,1,1.0,1.0,1,1
0.5,40,252,2,1,1,1.0,1.0,1,1
0.5,40,658,2,1,1,1.0,1.0,1,1
0.5,40,1698,2,1,1,1.0,1.0,1,1
0.5,40,463,2,1,1,1.0,1.0,1,1
0.5,40,629,2,1,1,1.0,1.0,1,1
0.5,40,644,2,1,1,1.0,1.0,1,1
0.5,40,1948,2,1,1,1.0,1.0,1,1
0.5,40,1259,2,1,1,1.0,1.0,1,1
0.5,40,533,2,1,1,1.0,1.0,1,1
0.5,40,131,2,1,1,1.0,1.0,1,1
0.5,40,1428,2,1,1,1.0,1.0,1,1
0.5,40,1832,3,1,1,0.3170731707317073,1.0,0,1
0.5,40,220,2,1,1,1.0,1.0,1,1
0.5,40,1892,2,1,1,1.0,1.0,1,1
0.5,40,753,2,1,1,1.0,1.0,1,1
0.5,40,815,2,1,1,1.0,1.0,1,1
0.5,40,523,2,1,1,1.0,1.0,1,1
0.5,40,563,2,1,1,1.0,1.0,1,1
0.5,40,294,2,1,1,1.0,1.0,1,1
0.5,40,233,2,1,1,1.0,1.0,1,1
0.5,40,1160,2,1,1,1.0,1.0,1,1
0.5,40,589,2,1,1,1.0,1.0,1,1
0.5,40,530,2,1,1,1.0,1.0,1,1
0.5,40,1438,2,1,1,1.0,1.0,1,1
0.5,40,1672,3,1,1,0.9024390243902439,1.0,0,1
0.5,40,861,3,1,1,0.36585365853658536,1.0,0,1
0.5,40,1342,2,1,1,1.0,1.0,1,1
0.5,40,158,2,1,1,1.0,1.0,1,1
0.5,40,61,2,1,1,1.0,1.0,1,1
0.5,40,1861,2,1,1,1.0,1.0,1,1
0.5,40,1043,2,1,1,1.0,1.0,1,1
0.5,40,1399,2,1,1,1.0,1.0,1,1
0.5,40,1963,4,1,1,0.14634146341463414,1.0,0,1
0.5,40,1186,2,1,1,1.0,1.0,1,1
0.5,40,560,2,1,1,1.0,1.0,1,1
0.5,40,387,3,1,1,0.3170731707317073,1.0,0,1
0.5,40,646,2,1,1,1.0,1.0,1,1
0.5,40,79,2,1,1,1.0,1.0,1,1
0.5,40,1456,2,1,1,1.0,1.0,1,1
0.5,40,782,2,1,1,1.0,1.0,1,1
0.5,40,8,2,1,1,1.0,1.0,1,1
0.5,40,774,2,1,1,1.0,1.0,1,1
0.5,40,1498,2,1,1,1.0,1.0,1,1
0.5,40,78,2,1,1,1.0,1.0,1,1
0.5,40,960,2,1,1,1.0,1.0,1,1
0.5,40,1952,2,1,1,1.0,1.0,1,1
0.5,40,1244,2,1,1,1.0,1.0,1,1
0.5,40,1375,2,1,1,1.0,1.0,1,1
0.5,40,1606,2,1,1,1.0,1.0,1,1
0.5,40,1651,2,1,1,1.0,1.0,1,1
0.5,40,30,3,1,1,0.4878048780487805,1.0,0,1
0.5,40,1255,2,1,1,1.0,1.0,1,1
0.5,40,146,3,1,1,0.7804878048780488,1.0,0,1
0.5,40,490,2,1,1,1.0,1.0,1,1
0.5,40,144,2,1,1,1.0,1.0,1,1
0.5,40,1359,3,1,1,1.0,1.0,0,1
0.5,40,1915,2,1,1,1.0,1.0,1,1
0.5,40,1969,2,1,1,1.0,1.0,1,1
0.5,40,205,2,1,1,1.0,1.0,1,1
0.5,40,666,2,1,1,1.0,1.0,1,1
0.5,40,393,2,1,1,1.0,1.0,1,1
0.5,40,431,2,1,1,1.0,1.0,1,1
0.5,40,1617,2,1,1,1.0,1.0,1,1
0.5,40,1705,3,1,1,0.1951219512195122,1.0,0,1
0.5,40,1312,2,1,1,1.0,1.0,1,1
0.5,40,1358,2,1,1,1.0,1.0,1,1
0.5,40,1585,9,1,0,0.2926829268292683,0.14634146341463414,0,0
0.5,40,1466,2,1,1,1.0,1.0,1,1
0.5,40,195,2,1,1,1.0,1.0,1,1
0.5,40,388,2,1,1,1.0,1.0,1,1
0.5,40,1301,2,1,1,1.0,1.0,1,1
0.5,40,1509,3,1,1,0.7560975609756098,1.0,0,1
0.5,40,1593,2,1,1,1.0,1.0,1,1
0.5,40,1215,2,1,1,1.0,1.0,1,1
0.5,40,1274,2,1,1,1.0,1.0,1,1
0.5,40,467,2,1,1,1.0,1.0,1,1
0.5,40,1956,2,1,1,1.0,1.0,1,1
0.5,40,1000,2,1,1,1.0,1.0,1,1
0.5,40,444,2,1,1,1.0,1.0,1,1
0.5,40,1256,2,1,1,1.0,1.0,1,1
0.5,40,102,2,1,1,1.0,1.0,1,1
0.5,40,507,2,1,1,1.0,1.0,1,1
0.5,40,1656,2,1,1,1.0,1.0,1,1
0.5,40,502,2,1,1,1.0,1.0,1,1
0.5,40,343,2,1,1,1.0,1.0,1,1
0.5,40,1736,2,1,1,1.0,1.0,1,1
0.5,40,718,2,1,1,1.0,1.0,1,1
0.5,40,1133,2,1,1,1.0,1.0,1,1
0.5,40,128,2,1,1,1.0,1.0,1,1
0.5,40,1116,2,1,1,1.0,1.0,1,1
0.5,40,472,2,1,1,1.0,1.0,1,1
0.5,40,868,2,1,1,1.0,1.0,1,1
0.5,40,1972,2,1,1,1.0,1.0,1,1
0.5,40,1008,6,0,0,0.0975609756097561,0.12195121951219512,0,0
0.5,40,246,2,1,1,1.0,1.0,1,1
0.5,40,602,2,1,1,1.0,1.0,1,1
0.7,57,643,2,1,1,1.0,1.0,1,1
0.7,57,633,2,1,1,1.0,1.0,1,1
0.7,57,1610,2,1,1,1.0,1.0,1,1
0.7,57,1228,2,1,1,1.0,1.0,1,1
0.7,57,656,2,1,1,1.0,1.0,1,1
0.7,57,1111,2,1,1,1.0,1.0,1,1
0.7,57,1059,2,1,1,1.0,1.0,1,1
0.7,57,1056,2,1,1,1.0,1.0,1,1
0.7,57,1532,2,1,1,1.0,1.0,1,1
0.7,57,724,2,1,1,1.0,1.0,1,1
0.7,57,635,2,1,1,1.0,1.0,1,1
