dataset,sigma,target,cleaned_overlap,exact,knn_exact
Fashion-MNIST,0.6,177,0.25333333333333335,0,1
Fashion-MNIST,0.6,101,0.2,0,0
Fashion-MNIST,0.6,48,0.21333333333333335,0,1
Fashion-MNIST,0.6,90,0.2,0,1
Fashion-MNIST,0.6,45,0.26,0,0
Fashion-MNIST,0.6,114,1.0,1,1
Fashion-MNIST,0.6,124,0.22666666666666666,0,1
Fashion-MNIST,0.6,92,1.0,1,1
Fashion-MNIST,0.6,177,1.0,1,0
Fashion-MNIST,0.6,112,1.0,1,1
Fashion-MNIST,0.6,126,0.19333333333333333,0,0
Fashion-MNIST,0.6,121,1.0,1,1
Fashion-MNIST,0.6,13,0.22666666666666666,0,1
Fashion-MNIST,0.6,97,0.20666666666666667,0,1
Fashion-MNIST,0.6,127,1.0,1,1
Fashion-MNIST,0.6,57,0.23333333333333334,0,1
Fashion-MNIST,0.6,113,0.26,0,1
Fashion-MNIST,0.6,120,1.0,1,1
Fashion-MNIST,0.6,75,1.0,1,1
Fashion-MNIST,0.6,159,0.19333333333333333,0,0
Fashion-MNIST,0.6,57,0.20666666666666667,0,1
Fashion-MNIST,0.6,15,0.20666666666666667,0,1
Fashion-MNIST,0.6,161,0.24,0,1
Fashion-MNIST,0.6,121,1.0,1,1
Fashion-MNIST,0.6,159,0.3,0,1
Fashion-MNIST,0.6,175,1.0,1,1
Fashion-MNIST,0.6,98,0.22,0,1
Fashion-MNIST,0.6,69,0.23333333333333334,0,1
Fashion-MNIST,0.6,43,0.25333333333333335,0,1
Fashion-MNIST,0.6,88,0.21333333333333335,0,1
Fashion-MNIST,0.6,84,1.0,1,1
Fashion-MNIST,0.6,101,0.18,0,0
Fashion-MNIST,0.6,55,1.0,1,1
Fashion-MNIST,0.6,13,0.21333333333333335,0,1
Fashion-MNIST,0.6,175,1.0,1,1
Fashion-MNIST,0.6,10,0.20666666666666667,0,1
Fashion-MNIST,0.6,80,0.26,0,1
Fashion-MNIST,0.6,43,1.0,1,1
Fashion-MNIST,0.6,180,0.22,0,1
Fashion-MNIST,0.6,32,0.24666666666666667,0,1
Fashion-MNIST,0.8,85,0.22666666666666666,0,1
Fashion-MNIST,0.8,66,0.16666666666666666,0,1
Fashion-MNIST,0.8,45,0.22666666666666666,0,0
Fashion-MNIST,0.8,76,1.0,1,1
Fashion-MNIST,0.8,111,0.18,0,1
Fashion-MNIST,0.8,38,0.22,0,1
Fashion-MNIST,0.8,178,0.16666666666666666,0,0
Fashion-MNIST,0.8,31,0.22,0,0
Fashion-MNIST,0.8,166,0.18666666666666668,0,0
Fashion-MNIST,0.8,116,0.26,0,0
Fashion-MNIST,0.8,162,1.0,1,0
Fashion-MNIST,0.8,99,0.18666666666666668,0,1
Fashion-MNIST,0.8,163,0.24,0,0
Fashion-MNIST,0.8,114,0.22666666666666666,0,0
Fashion-MNIST,0.8,50,0.20666666666666667,0,1
Fashion-MNIST,0.8,98,0.2,0,1
Fashion-MNIST,0.8,103,0.24,0,1
Fashion-MNIST,0.8,142,0.26666666666666666,0,0
Fashion-MNIST,0.8,1,0.2,0,0
Fashion-MNIST,0.8,177,0.18666666666666668,0,0
Fashion-MNIST,0.8,124,0.18,0,1
Fashion-MNIST,0.8,25,0.2,0,0
Fashion-MNIST,0.8,28,0.22,0,1
Fashion-MNIST,0.8,27,0.18666666666666668,0,0
Fashion-MNIST,0.8,176,0.24,0,1
Fashion-MNIST,0.8,187,0.2,0,0
Fashion-MNIST,0.8,195,0.20666666666666667,0,1
Fashion-MNIST,0.8,73,0.19333333333333333,0,1
Fashion-MNIST,0.8,139,0.25333333333333335,0,0
Fashion-MNIST,0.8,60,0.15333333333333332,0,1
Fashion-MNIST,0.8,70,0.23333333333333334,0,0
Fashion-MNIST,0.8,103,0.18,0,1
Fashion-MNIST,0.8,53,0.21333333333333335,0,1
Fashion-MNIST,0.8,38,0.25333333333333335,0,1
Fashion-MNIST,0.8,188,0.18,0,0
Fashion-MNIST,0.8,176,0.24,0,1
Fashion-MNIST,0.8,98,0.26,0,1
Fashion-MNIST,0.8,158,0.22666666666666666,0,0
Fashion-MNIST,0.8,109,1.0,1,1
Fashion-MNIST,0.8,173,0.17333333333333334,0,0
Fashion-MNIST,0.8,157,0.21333333333333335,0,0
Fashion-MNIST,0.8,189,0.19333333333333333,0,0
Fashion-MNIST,0.8,140,0.28,0,0
Fashion-MNIST,0.8,13,0.22,0,1
Fashion-MNIST,0.8,25,0.28,0,0
Fashion-MNIST,0.8,181,0.21333333333333335,0,0
Fashion-MNIST,0.8,145,0.2,0,1
Fashion-MNIST,0.8,17,0.22666666666666666,0,0
Fashion-MNIST,0.8,151,0.26,0,0
Fashion-MNIST,0.8,166,0.25333333333333335,0,0
Fashion-MNIST,0.8,89,0.14,0,0
Fashion-MNIST,0.8,192,1.0,1,1
Fashion-MNIST,0.8,2,1.0,1,0
Fashion-MNIST,0.8,48,0.18666666666666668,0,0
Fashion-MNIST,0.8,108,0.24,0,0
Fashion-MNIST,0.8,149,0.18,0,0
Fashion-MNIST,0.8,134,0.2,0,0
Fashion-MNIST,0.8,100,0.18,0,1
Fashion-MNIST,0.8,37,0.21333333333333335,0,1
Fashion-MNIST,0.8,121,0.22,0,1
Fashion-MNIST,0.8,113,0.22666666666666666,0,1
Fashion-MNIST,0.8,27,1.0,1,0
Fashion-MNIST,0.8,62,1.0,1,0
Fashion-MNIST,0.8,5,1.0,1,1
Fashion-MNIST,0.8,17,0.23333333333333334,0,0
Fashion-MNIST,0.8,146,0.2,0,0
Fashion-MNIST,0.8,199,0.17333333333333334,0,1
Fashion-MNIST,0.8,160,0.18,0,1
Fashion-MNIST,0.8,22,1.0,1,0
Fashion-MNIST,0.8,156,0.20666666666666667,0,1
Fashion-MNIST,0.8,96,0.18,0,0
Fashion-MNIST,0.8,35,0.22,0,1
Fashion-MNIST,0.8,198,0.22666666666666666,0,1
Fashion-MNIST,0.8,56,0.18,0,1
Fashion-MNIST,0.8,147,0.21333333333333335,0,0
Fashion-MNIST,0.8,12,0.19333333333333333,0,0
Fashion-MNIST,0.8,175,1.0,1,1
Fashion-MNIST,0.8,81,1.0,1,1
Fashion-MNIST,0.8,134,0.2866666666666667,0,0
Fashion-MNIST,0.8,182,0.22666666666666666,0,1
Fashion-MNIST,0.8,88,0.18666666666666668,0,1
Fashion-MNIST,0.8,187,0.19333333333333333,0,1
Fashion-MNIST,0.8,5,0.18,0,1
Fashion-MNIST,0.8,98,0.24,0,1
Fashion-MNIST,0.8,38,0.19333333333333333,0,1
Fashion-MNIST,0.8,179,0.19333333333333333,0,1
Fashion-MNIST,0.8,60,1.0,1,1
Fashion-MNIST,0.8,30,0.2866666666666667,0,1
Fashion-MNIST,0.8,144,0.29333333333333333,0,1
Fashion-MNIST,0.8,72,0.25333333333333335,0,1
Fashion-MNIST,0.8,151,0.24666666666666667,0,1
Fashion-MNIST,0.8,46,1.0,1,1
Fashion-MNIST,0.8,5,0.24,0,0
Fashion-MNIST,0.8,52,1.0,1,1
Fashion-MNIST,0.8,34,0.26,0,1
Fashion-MNIST,0.8,171,0.28,0,1
Fashion-MNIST,0.8,108,0.26,0,0
Fashion-MNIST,0.8,199,0.22,0,1
Fashion-MNIST,0.8,55,1.0,1,1
Fashion-MNIST,0.8,176,1.0,1,1
Fashion-MNIST,0.8,31,0.28,0,0
Fashion-MNIST,0.8,148,0.22666666666666666,0,0
Fashion-MNIST,0.8,59,0.18,0,0
Fashion-MNIST,0.8,43,0.22,0,0
Fashion-MNIST,0.8,156,0.20666666666666667,0,1
Fashion-MNIST,0.8,64,0.24666666666666667,0,0
Fashion-MNIST,0.8,178,0.13333333333333333,0,1
Fashion-MNIST,0.8,22,0.21333333333333335,0,0
Fashion-MNIST,0.8,33,0.23333333333333334,0,0
Fashion-MNIST,0.8,70,0.22,0,0
Fashion-MNIST,0.8,90,0.22666666666666666,0,0
Fashion-MNIST,0.8,160,0.13333333333333333,0,1
Fashion-MNIST,0.8,143,0.17333333333333334,0,0
Fashion-MNIST,0.8,46,0.21333333333333335,0,1
Fashion-MNIST,0.8,77,0.28,0,1
Fashion-MNIST,0.8,32,0.21333333333333335,0,1
Fashion-MNIST,0.8,88,0.19333333333333333,0,1
Fashion-MNIST,0.8,106,0.26666666666666666,0,0
Fashion-MNIST,0.8,10,0.19333333333333333,0,1
Fashion-MNIST,0.8,129,0.15333333333333332,0,0
Fashion-MNIST,0.8,80,0.2,0,0
Fashion-MNIST,0.8,175,1.0,1,0
Fashion-MNIST,0.8,120,0.19333333333333333,0,1
Fashion-MNIST,0.8,135,0.21333333333333335,0,1
Fashion-MNIST,0.8,162,1.0,1,0
Fashion-MNIST,0.8,84,0.18666666666666668,0,1
Fashion-MNIST,0.8,92,0.22,0,0
Fashion-MNIST,0.8,10,0.19333333333333333,0,0
Fashion-MNIST,0.8,67,0.26,0,0
Fashion-MNIST,0.8,36,0.24666666666666667,0,1
Fashion-MNIST,0.8,26,0.22666666666666666,0,1
Fashion-MNIST,0.8,56,0.22,0,1
Fashion-MNIST,0.8,69,1.0,1,0
Fashion-MNIST,0.8,189,0.21333333333333335,0,0
Fashion-MNIST,0.8,124,0.21333333333333335,0,1
Fashion-MNIST,0.8,118,0.19333333333333333,0,1
Fashion-MNIST,0.8,90,0.24666666666666667,0,0
Fashion-MNIST,0.8,0,0.24666666666666667,0,0
Fashion-MNIST,0.8,31,0.24,0,0
Fashion-MNIST,0.8,60,0.22,0,1
Fashion-MNIST,0.8,99,0.22666666666666666,0,1
Fashion-MNIST,0.8,58,0.25333333333333335,0,0
Fashion-MNIST,0.8,6,1.0,1,0
Fashion-MNIST,0.8,155,0.22666666666666666,0,0
Fashion-MNIST,0.8,38,0.22666666666666666,0,1
Fashion-MNIST,0.8,196,0.24,0,0
Fashion-MNIST,0.8,126,0.2,0,0
Fashion-MNIST,0.8,180,0.22,0,0
Fashion-MNIST,0.8,103,0.24,0,1
Fashion-MNIST,0.8,111,0.19333333333333333,0,0
Fashion-MNIST,0.8,184,0.19333333333333333,0,0
Fashion-MNIST,0.8,23,0.18666666666666668,0,0
Fashion-MNIST,0.8,169,0.23333333333333334,0,1
Fashion-MNIST,0.8,165,1.0,1,1
Fashion-MNIST,0.8,69,0.26,0,0
Fashion-MNIST,0.8,199,1.0,1,1
Fashion-MNIST,0.8,146,0.18,0,1
Fashion-MNIST,0.8,22,0.22,0,0
Fashion-MNIST,0.8,28,0.20666666666666667,0,1
Fashion-MNIST,0.8,93,0.20666666666666667,0,0
Fashion-MNIST,0.8,6,0.16666666666666666,0,1
Fashion-MNIST,0.8,103,0.20666666666666667,0,1
Fashion-MNIST,0.8,182,1.0,1,1
Fashion-MNIST,0.8,188,0.18666666666666668,0,0
Fashion-MNIST,0.8,84,0.18666666666666668,0,1
Fashion-MNIST,0.8,179,0.18666666666666668,0,1
Fashion-MNIST,0.8,191,0.30666666666666664,0,0
Fashion-MNIST,0.8,100,0.22,0,1
Fashion-MNIST,0.8,37,1.0,1,1
Fashion-MNIST,0.8,10,0.17333333333333334,0,0
Fashion-MNIST,0.8,107,0.17333333333333334,0,0
Fashion-MNIST,0.8,41,0.13333333333333333,0,0
Fashion-MNIST,0.8,11,0.22,0,1
Fashion-MNIST,0.8,117,0.26,0,0
Fashion-MNIST,0.8,20,0.21333333333333335,0,0
Fashion-MNIST,0.8,165,1.0,1,0
Fashion-MNIST,0.8,112,0.18666666666666668,0,1
Fashion-MNIST,0.8,197,0.22,0,0
Fashion-MNIST,0.8,107,0.17333333333333334,0,0
Fashion-MNIST,0.8,166,0.18666666666666668,0,0
Fashion-MNIST,0.8,121,0.19333333333333333,0,1
Fashion-MNIST,0.8,137,0.2,0,0
Fashion-MNIST,0.8,3,0.19333333333333333,0,1
Fashion-MNIST,0.8,98,0.19333333333333333,0,1
Fashion-MNIST,0.8,149,0.18666666666666668,0,0
Fashion-MNIST,0.8,98,0.18666666666666668,0,1
Fashion-MNIST,0.8,87,0.21333333333333335,0,1
Fashion-MNIST,0.8,94,0.14666666666666667,0,1
Fashion-MNIST,0.8,82,0.16,0,0
Fashion-MNIST,0.8,127,0.19333333333333333,0,0
Fashion-MNIST,0.8,32,0.24666666666666667,0,1
Fashion-MNIST,0.8,152,0.24,0,1
Fashion-MNIST,0.8,196,0.22666666666666666,0,0
Fashion-MNIST,0.8,88,0.19333333333333333,0,1
Fashion-MNIST,0.8,142,0.26,0,0
Fashion-MNIST,0.8,7,0.18666666666666668,0,0
Fashion-MNIST,0.8,113,0.23333333333333334,0,1
Fashion-MNIST,0.8,29,0.24,0,1
Fashion-MNIST,0.8,87,0.22,0,1
Fashion-MNIST,0.8,83,0.19333333333333333,0,0
Fashion-MNIST,1.0,71,0.23333333333333334,0,0
Fashion-MNIST,1.0,86,0.16,0,0
Fashion-MNIST,1.0,63,0.2,0,0
Fashion-MNIST,1.0,1,0.19333333333333333,0,0
Fashion-MNIST,1.0,116,0.14666666666666667,0,0
Fashion-MNIST,1.0,46,1.0,1,1
Fashion-MNIST,1.0,187,0.20666666666666667,0,0
Fashion-MNIST,1.0,180,0.18666666666666668,0,0
Fashion-MNIST,1.0,130,0.26666666666666666,0,0
Fashion-MNIST,1.0,122,0.20666666666666667,0,0
Fashion-MNIST,1.0,114,0.22,0,0
Fashion-MNIST,1.0,98,0.22666666666666666,0,1
Fashion-MNIST,1.0,21,0.2,0,1
Fashion-MNIST,1.0,78,0.26,0,0
Fashion-MNIST,1.0,139,0.25333333333333335,0,0
Fashion-MNIST,1.0,147,0.19333333333333333,0,0
Fashion-MNIST,1.0,92,0.19333333333333333,0,0
Fashion-MNIST,1.0,97,0.18666666666666668,0,0
Fashion-MNIST,1.0,100,0.22,0,1
Fashion-MNIST,1.0,7,0.23333333333333334,0,0
Fashion-MNIST,1.0,88,0.25333333333333335,0,0
Fashion-MNIST,1.0,140,0.15333333333333332,0,0
Fashion-MNIST,1.0,110,0.20666666666666667,0,0
Fashion-MNIST,1.0,102,0.25333333333333335,0,1
Fashion-MNIST,1.0,9,0.18,0,0
Fashion-MNIST,1.0,95,0.2,0,0
Fashion-MNIST,1.0,35,0.19333333333333333,0,1
Fashion-MNIST,1.0,176,0.21333333333333335,0,1
Fashion-MNIST,1.0,4,0.22666666666666666,0,0
Fashion-MNIST,1.0,181,0.21333333333333335,0,0
Fashion-MNIST,1.0,170,0.18666666666666668,0,0
Fashion-MNIST,1.0,109,0.2,0,0
Fashion-MNIST,1.0,98,0.22,0,1
Fashion-MNIST,1.0,70,0.19333333333333333,0,0
Fashion-MNIST,1.0,189,0.18,0,0
Fashion-MNIST,1.0,53,0.23333333333333334,0,0
Fashion-MNIST,1.0,191,0.30666666666666664,0,0
Fashion-MNIST,1.0,172,0.22666666666666666,0,1
Fashion-MNIST,1.0,103,0.24,0,1
Fashion-MNIST,1.0,170,0.21333333333333335,0,0
Fashion-MNIST,1.0,77,0.18666666666666668,0,0
Fashion-MNIST,1.0,71,0.18,0,0
Fashion-MNIST,1.0,140,0.19333333333333333,0,0
Fashion-MNIST,1.0,141,0.24666666666666667,0,0
Fashion-MNIST,1.0,14,1.0,1,0
Fashion-MNIST,1.0,117,1.0,1,1
Fashion-MNIST,1.0,127,0.18666666666666668,0,0
Fashion-MNIST,1.0,145,0.19333333333333333,0,0
Fashion-MNIST,1.0,65,0.2,0,1
Fashion-MNIST,1.0,186,0.24666666666666667,0,0
Fashion-MNIST,1.0,178,0.2,0,0
Fashion-MNIST,1.0,83,0.2,0,0
Fashion-MNIST,1.0,148,0.16666666666666666,0,0
Fashion-MNIST,1.0,0,0.24,0,0
Fashion-MNIST,1.0,185,0.23333333333333334,0,0
Fashion-MNIST,1.0,126,0.2,0,0
Fashion-MNIST,1.0,62,0.21333333333333335,0,0
Fashion-MNIST,1.0,22,0.21333333333333335,0,0
Fashion-MNIST,1.0,150,0.26,0,0
Fashion-MNIST,1.0,153,0.2,0,0
Fashion-MNIST,1.0,6,0.28,0,0
Fashion-MNIST,1.0,65,0.16,0,1
Fashion-MNIST,1.0,33,0.25333333333333335,0,0
Fashion-MNIST,1.0,127,0.22666666666666666,0,0
Fashion-MNIST,1.0,191,0.22,0,0
Fashion-MNIST,1.0,33,0.2,0,1
Fashion-MNIST,1.0,95,0.19333333333333333,0,0
Fashion-MNIST,1.0,172,0.22666666666666666,0,1
Fashion-MNIST,1.0,158,0.21333333333333335,0,0
Fashion-MNIST,1.0,13,0.22666666666666666,0,1
Fashion-MNIST,1.0,86,0.2,0,0
Fashion-MNIST,1.0,93,0.19333333333333333,0,0
Fashion-MNIST,1.0,134,0.24666666666666667,0,0
Fashion-MNIST,1.0,75,0.22,0,0
Fashion-MNIST,1.0,128,0.15333333333333332,0,0
Fashion-MNIST,1.0,18,0.2733333333333333,0,0
Fashion-MNIST,1.0,15,0.18666666666666668,0,0
Fashion-MNIST,1.0,115,0.22666666666666666,0,1
Fashion-MNIST,1.0,22,0.14,0,0
Fashion-MNIST,1.0,118,0.17333333333333334,0,1
Fashion-MNIST,1.0,178,0.22,0,0
Fashion-MNIST,1.0,90,0.24,0,0
Fashion-MNIST,1.0,196,0.16666666666666666,0,0
Fashion-MNIST,1.0,139,0.2,0,0
Fashion-MNIST,1.0,29,0.19333333333333333,0,1
Fashion-MNIST,1.0,162,0.2866666666666667,0,0
Fashion-MNIST,1.0,64,0.24,0,0
Fashion-MNIST,1.0,107,0.22,0,0
Fashion-MNIST,1.0,67,0.24,0,0
Fashion-MNIST,1.0,52,0.26666666666666666,0,0
Fashion-MNIST,1.0,181,0.24,0,0
Fashion-MNIST,1.0,36,1.0,1,0
Fashion-MNIST,1.0,1,0.19333333333333333,0,0
Fashion-MNIST,1.0,125,1.0,1,0
Fashion-MNIST,1.0,1,0.15333333333333332,0,0
Fashion-MNIST,1.0,79,0.22666666666666666,0,0
Fashion-MNIST,1.0,63,0.19333333333333333,0,0
Fashion-MNIST,1.0,99,0.16,0,0
Fashion-MNIST,1.0,25,0.22666666666666666,0,0
Fashion-MNIST,1.0,187,0.23333333333333334,0,0
Fashion-MNIST,1.0,30,0.22,0,1
Fashion-MNIST,1.0,45,0.24,0,0
Fashion-MNIST,1.0,196,0.18,0,0
Fashion-MNIST,1.0,97,0.24,0,1
Fashion-MNIST,1.0,146,0.19333333333333333,0,0
Fashion-MNIST,1.0,2,0.2733333333333333,0,0
Fashion-MNIST,1.0,76,0.19333333333333333,0,0
Fashion-MNIST,1.0,108,0.2733333333333333,0,0
Fashion-MNIST,1.0,29,0.14666666666666667,0,1
Fashion-MNIST,1.0,35,0.23333333333333334,0,1
Fashion-MNIST,1.0,57,0.20666666666666667,0,0
Fashion-MNIST,1.0,82,0.21333333333333335,0,0
Fashion-MNIST,1.0,139,0.21333333333333335,0,0
Fashion-MNIST,1.0,119,0.23333333333333334,0,0
Fashion-MNIST,1.0,168,1.0,1,1
Fashion-MNIST,1.0,76,0.28,0,0
Fashion-MNIST,1.0,98,0.22666666666666666,0,1
Fashion-MNIST,1.0,37,0.28,0,1
Fashion-MNIST,1.0,92,0.14,0,0
Fashion-MNIST,1.0,151,0.22666666666666666,0,0
Fashion-MNIST,1.0,92,0.19333333333333333,0,0
Fashion-MNIST,1.0,146,0.18666666666666668,0,0
Fashion-MNIST,1.0,22,1.0,1,0
Fashion-MNIST,1.0,26,0.24,0,1
Fashion-MNIST,1.0,127,0.22666666666666666,0,0
Fashion-MNIST,1.0,146,0.22666666666666666,0,0
Fashion-MNIST,1.0,138,0.22666666666666666,0,0
Fashion-MNIST,1.0,148,0.21333333333333335,0,0
Fashion-MNIST,1.0,69,0.24666666666666667,0,0
Fashion-MNIST,1.0,99,0.19333333333333333,0,0
Fashion-MNIST,1.0,74,0.20666666666666667,0,0
Fashion-MNIST,1.0,131,0.22666666666666666,0,1
Fashion-MNIST,1.0,148,0.23333333333333334,0,0
Fashion-MNIST,1.0,144,0.17333333333333334,0,1
Fashion-MNIST,1.0,51,0.18666666666666668,0,0
Fashion-MNIST,1.0,196,0.21333333333333335,0,0
Fashion-MNIST,1.0,11,0.22,0,1
Fashion-MNIST,1.0,198,0.17333333333333334,0,0
Fashion-MNIST,1.0,107,0.14666666666666667,0,0
Fashion-MNIST,1.0,157,0.19333333333333333,0,0
Fashion-MNIST,1.0,145,0.17333333333333334,0,0
Fashion-MNIST,1.0,194,0.24,0,0
Fashion-MNIST,1.0,114,0.20666666666666667,0,0
Fashion-MNIST,1.0,63,0.19333333333333333,0,0
Fashion-MNIST,1.0,154,0.22,0,1
Fashion-MNIST,1.0,188,0.22,0,0
Fashion-MNIST,1.0,43,0.18,0,0
Fashion-MNIST,1.0,165,0.21333333333333335,0,0
Fashion-MNIST,1.0,135,0.21333333333333335,0,1
Fashion-MNIST,1.0,117,0.30666666666666664,0,0
Fashion-MNIST,1.0,100,0.17333333333333334,0,1
Fashion-MNIST,1.0,170,0.24,0,0
Fashion-MNIST,1.0,162,0.24666666666666667,0,0
Fashion-MNIST,1.0,130,0.22666666666666666,0,0
Fashion-MNIST,1.0,51,0.18666666666666668,0,0
Fashion-MNIST,1.0,178,0.22,0,0
Fashion-MNIST,1.0,134,0.24666666666666667,0,0
Fashion-MNIST,1.0,97,0.18,0,1
Fashion-MNIST,1.0,126,0.24,0,0
Fashion-MNIST,1.0,132,0.24666666666666667,0,0
Fashion-MNIST,1.0,164,0.2,0,0
Fashion-MNIST,1.0,198,0.17333333333333334,0,0
Fashion-MNIST,1.0,152,0.24666666666666667,0,0
Fashion-MNIST,1.0,25,0.26666666666666666,0,0
Fashion-MNIST,1.0,57,0.20666666666666667,0,0
Fashion-MNIST,1.0,177,0.16666666666666666,0,0
Fashion-MNIST,1.0,138,0.17333333333333334,0,0
Fashion-MNIST,1.0,12,0.22,0,0
Fashion-MNIST,1.0,89,0.22666666666666666,0,0
Fashion-MNIST,1.0,52,0.18,0,0
Fashion-MNIST,1.0,152,0.2,0,0
Fashion-MNIST,1.0,118,0.18,0,1
Fashion-MNIST,1.0,197,0.16666666666666666,0,0
Fashion-MNIST,1.0,30,0.2866666666666667,0,0
Fashion-MNIST,1.0,105,0.16666666666666666,0,0
Fashion-MNIST,1.0,154,0.20666666666666667,0,1
Fashion-MNIST,1.0,130,0.17333333333333334,0,0
Fashion-MNIST,1.0,43,0.3,0,0
Fashion-MNIST,1.0,181,0.15333333333333332,0,0
Fashion-MNIST,1.0,127,1.0,1,0
Fashion-MNIST,1.0,193,0.19333333333333333,0,0
Fashion-MNIST,1.0,12,1.0,1,0
Fashion-MNIST,1.0,109,0.24,0,1
Fashion-MNIST,1.0,58,0.24,0,0
Fashion-MNIST,1.0,185,0.17333333333333334,0,0
Fashion-MNIST,1.0,39,0.21333333333333335,0,0
Fashion-MNIST,1.0,4,0.20666666666666667,0,0
Fashion-MNIST,1.0,168,0.22666666666666666,0,1
Fashion-MNIST,1.0,73,0.19333333333333333,0,1
Fashion-MNIST,1.0,158,0.19333333333333333,0,0
Fashion-MNIST,1.0,73,0.19333333333333333,0,1
Fashion-MNIST,1.0,148,0.24666666666666667,0,0
Fashion-MNIST,1.0,72,0.22666666666666666,0,0
Fashion-MNIST,1.0,61,0.2,0,0
Fashion-MNIST,1.0,67,0.2,0,0
Fashion-MNIST,1.0,48,1.0,1,0
Fashion-MNIST,1.0,78,0.21333333333333335,0,0
Fashion-MNIST,1.0,12,0.21333333333333335,0,0
Fashion-MNIST,1.0,56,0.19333333333333333,0,0
Fashion-MNIST,1.0,7,0.24,0,1
CIFAR-100 (gray),0.0,176,1.0,1,1
CIFAR-100 (gray),0.0,180,1.0,1,1
CIFAR-100 (gray),0.0,179,1.0,1,1
CIFAR-100 (gray),0.0,195,1.0,1,1
CIFAR-100 (gray),0.0,64,1.0,1,1
CIFAR-100 (gray),0.0,151,1.0,1,1
CIFAR-100 (gray),0.0,197,1.0,1,1
CIFAR-100 (gray),0.0,3,1.0,1,1
CIFAR-100 (gray),0.0,199,1.0,1,1
CIFAR-100 (gray),0.0,19,1.0,1,1
CIFAR-100 (gray),0.0,48,1.0,1,1
CIFAR-100 (gray),0.0,81,1.0,1,1
CIFAR-100 (gray),0.0,158,1.0,1,1
CIFAR-100 (gray),0.0,146,1.0,1,1
CIFAR-100 (gray),0.0,92,1.0,1,1
CIFAR-100 (gray),0.0,6,1.0,1,1
CIFAR-100 (gray),0.0,147,1.0,1,1
CIFAR-100 (gray),0.0,74,1.0,1,1
CIFAR-100 (gray),0.0,48,1.0,1,1
CIFAR-100 (gray),0.0,88,1.0,1,1
CIFAR-100 (gray),0.0,55,1.0,1,1
CIFAR-100 (gray),0.0,76,1.0,1,1
CIFAR-100 (gray),0.0,163,1.0,1,1
CIFAR-100 (gray),0.0,166,1.0,1,1
CIFAR-100 (gray),0.0,6,1.0,1,1
CIFAR-100 (gray),0.0,52,1.0,1,1
CIFAR-100 (gray),0.0,45,1.0,1,1
CIFAR-100 (gray),0.0,38,1.0,1,1
CIFAR-100 (gray),0.0,62,1.0,1,1
CIFAR-100 (gray),0.0,49,1.0,1,1
CIFAR-100 (gray),0.0,67,1.0,1,1
CIFAR-100 (gray),0.0,148,1.0,1,1
CIFAR-100 (gray),0.0,109,1.0,1,1
CIFAR-100 (gray),0.0,72,1.0,1,1
CIFAR-100 (gray),0.0,36,1.0,1,1
CIFAR-100 (gray),0.0,24,1.0,1,1
CIFAR-100 (gray),0.0,147,1.0,1,1
CIFAR-100 (gray),0.0,155,1.0,1,1
CIFAR-100 (gray),0.0,56,1.0,1,1
CIFAR-100 (gray),0.0,95,1.0,1,1
CIFAR-100 (gray),0.0,24,1.0,1,1
CIFAR-100 (gray),0.0,80,1.0,1,1
CIFAR-100 (gray),0.0,121,1.0,1,1
CIFAR-100 (gray),0.0,9,1.0,1,1
CIFAR-100 (gray),0.0,135,1.0,1,1
CIFAR-100 (gray),0.0,192,1.0,1,1
CIFAR-100 (gray),0.0,61,1.0,1,1
CIFAR-100 (gray),0.0,134,1.0,1,1
CIFAR-100 (gray),0.0,98,1.0,1,1
CIFAR-100 (gray),0.0,74,1.0,1,1
CIFAR-100 (gray),0.0,128,1.0,1,1
CIFAR-100 (gray),0.0,152,1.0,1,1
CIFAR-100 (gray),0.0,45,1.0,1,1
CIFAR-100 (gray),0.0,169,1.0,1,1
CIFAR-100 (gray),0.0,88,1.0,1,1
CIFAR-100 (gray),0.0,190,1.0,1,1
CIFAR-100 (gray),0.0,96,1.0,1,1
CIFAR-100 (gray),0.0,101,1.0,1,1
CIFAR-100 (gray),0.0,135,1.0,1,1
CIFAR-100 (gray),0.0,44,1.0,1,1
CIFAR-100 (gray),0.0,198,1.0,1,1
CIFAR-100 (gray),0.0,165,1.0,1,1
CIFAR-100 (gray),0.0,14,1.0,1,1
CIFAR-100 (gray),0.0,45,1.0,1,1
CIFAR-100 (gray),0.0,89,1.0,1,1
CIFAR-100 (gray),0.0,103,1.0,1,1
CIFAR-100 (gray),0.0,114,1.0,1,1
CIFAR-100 (gray),0.0,69,1.0,1,1
CIFAR-100 (gray),0.0,191,1.0,1,1
CIFAR-100 (gray),0.0,91,1.0,1,1
CIFAR-100 (gray),0.0,198,1.0,1,1
CIFAR-100 (gray),0.0,163,1.0,1,1
CIFAR-100 (gray),0.0,82,1.0,1,1
CIFAR-100 (gray),0.0,26,1.0,1,1
CIFAR-100 (gray),0.0,70,1.0,1,1
CIFAR-100 (gray),0.0,146,1.0,1,1
CIFAR-100 (gray),0.0,123,1.0,1,1
CIFAR-100 (gray),0.0,127,1.0,1,1
CIFAR-100 (gray),0.0,95,1.0,1,1
CIFAR-100 (gray),0.0,144,1.0,1,1
CIFAR-100 (gray),0.0,124,1.0,1,1
CIFAR-100 (gray),0.0,161,1.0,1,1
CIFAR-100 (gray),0.0,161,1.0,1,1
